"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904018","GO:1904018","positive regulation of vasculature development","99/8469","192/18986",0.515625,1.1559400460503,1.94883060565668,0.030638297821531,0.104245883811057,0.0723377275984951,"7075/3716/23576/2152/10352/63923/406955/947/10000/57608/3688/8829/6387/4838/8038/6786/2113/65125/3678/8091/694/2321/1215/5587/3091/7082/26585/7057/1512/5579/6376/1003/2303/146850/6774/3690/406991/5578/8877/84034/2627/147372/51129/7040/388/57142/3099/79031/3552/3553/7852/4780/7052/5335/861/3162/7048/820/406890/7474/2624/2693/3791/3576/306/2247/2549/4086/100506013/7098/9037/55109/51752/2246/406935/8817/407029/7101/23328/64094/7291/3696/358/168667/6369/3315/5054/407021/28996/2041/285/2185/92140/407030/407035/7010/9314/25/1536",99
"GO:0045931","GO:0045931","positive regulation of mitotic cell cycle","72/8469","136/18986",0.529411764705882,1.18684753391261,1.96235048661141,0.0306718798859525,0.104245883811057,0.0723377275984951,"6886/5586/4921/5087/51514/983/219736/595/5962/4193/51433/675/5925/8451/7027/8881/3306/5890/5641/4212/29766/5048/23326/990/6777/6198/5578/8877/57521/220134/9525/23476/898/7040/51692/6868/6241/57504/150465/8452/23236/351/9510/7325/3280/8929/26057/1977/5356/4762/8697/134353/896/26271/64094/8379/1956/55904/407021/1978/2260/50484/27085/286053/6461/301/25/6990/1654/407006/407007/8450",72
"GO:0022617","GO:0022617","extracellular matrix disassembly","37/8469","65/18986",0.569230769230769,1.27611469885646,2.0010115361752,0.0306801498480387,0.104245883811057,0.0723377275984951,"1520/8751/4921/3915/4316/9313/4317/4319/4312/4314/4321/4322/170689/4327/3936/1215/1511/256764/102/5045/4313/4324/3249/7040/23332/1803/2191/1471/11096/23122/285590/780/5340/6624/3569/5644/1515",37
"GO:1905515","GO:1905515","non-motile cilium assembly","37/8469","65/18986",0.569230769230769,1.27611469885646,2.0010115361752,0.0306801498480387,0.104245883811057,0.0723377275984951,"92344/9857/27185/3784/26005/57562/79659/79738/80184/8100/10464/23116/123016/23322/583/9001/54903/10801/84902/3754/200728/8195/11190/152206/4134/200894/55081/55764/57545/9662/27152/221322/989/5108/6101/1183/392509",37
"GO:0048844","GO:0048844","artery morphogenesis","46/8469","83/18986",0.55421686746988,1.24245618677331,1.98647168825953,0.0306945841494562,0.104245883811057,0.0723377275984951,"2702/5396/406988/5629/7042/10000/8829/57178/657/196528/1948/652/6495/8131/4775/2303/4763/9241/4092/4854/1311/57142/4036/1281/182/7048/56999/4638/3280/3516/5311/1909/406935/406937/5159/2296/1906/6659/221395/7021/639/10370/3198/55636/2138/23462",46
"GO:0045921","GO:0045921","positive regulation of exocytosis","45/8469","81/18986",0.555555555555556,1.24545728867372,1.98657758757525,0.0307811236551618,0.104245883811057,0.0723377275984951,"23400/5724/11126/6281/8027/9066/9846/23086/341359/9498/3458/6857/22895/376267/5873/302/192683/3684/27183/164/9501/136/6860/5874/9525/7447/6382/23332/6385/3745/5868/23122/8618/2624/22871/6622/2244/2150/134957/7784/1080/93664/6386/9367/6845",45
"GO:0035904","GO:0035904","aorta development","38/8469","67/18986",0.567164179104478,1.27148176933258,1.99758107061957,0.0307883404242838,0.104245883811057,0.0723377275984951,"406988/5629/7042/1959/657/144165/1948/25831/6495/4091/4016/8131/163/4036/1281/182/7048/56999/6092/6091/4638/3280/3516/5311/1909/11174/4015/406935/406937/5159/3340/6659/7021/639/3952/55636/2138/23462",38
"GO:0042446","GO:0042446","hormone biosynthetic process","38/8469","67/18986",0.567164179104478,1.27148176933258,1.99758107061957,0.0307883404242838,0.104245883811057,0.0723377275984951,"9563/1733/2672/476/3284/3283/405/51478/1586/27122/51144/8630/3091/1734/1588/3480/83539/64377/2865/6716/3973/79644/5978/51170/4790/6715/1601/8622/2908/8614/654/3077/653/231/441282/7038/3293/438",38
"GO:0070613","GO:0070613","regulation of protein processing","38/8469","67/18986",0.567164179104478,1.27148176933258,1.99758107061957,0.0307883404242838,0.104245883811057,0.0723377275984951,"2023/3633/5567/6281/5328/10418/143458/114769/120892/4193/5992/1361/7057/302/5045/2734/26022/147372/3249/7850/5270/84236/5621/6714/1522/861/4627/7123/80157/831/5054/5327/11236/55848/2619/2934/29934/331",38
"GO:0030193","GO:0030193","regulation of blood coagulation","39/8469","69/18986",0.565217391304348,1.26711741543327,1.99469292647724,0.0308647074316442,0.104245883811057,0.0723377275984951,"2048/2152/5592/5328/84959/6484/196527/7103/1361/81542/7057/302/79001/170692/239/350/84034/634/5624/2191/4780/7035/5270/5155/5627/5156/5196/10855/2244/2160/2149/2150/84830/1906/5340/948/5054/857/5327",39
"GO:0034605","GO:0034605","cellular response to heat","39/8469","69/18986",0.565217391304348,1.26711741543327,1.99469292647724,0.0308647074316442,0.104245883811057,0.0723377275984951,"2475/51278/5743/9261/9531/55107/81570/26973/472/6489/59341/3320/7057/1387/3281/7531/4763/7266/1068/440498/27429/3552/7341/3162/2033/6769/2932/545/170506/2246/3066/22797/10049/286133/56892/4067/5931/10013/3654",39
"GO:0043903","GO:0043903","regulation of biological process involved in symbiotic interaction","39/8469","69/18986",0.565217391304348,1.26711741543327,1.99469292647724,0.0308647074316442,0.104245883811057,0.0723377275984951,"325/9023/10410/117854/53840/85363/6609/56649/920/3853/3146/5045/4261/3965/5819/3685/7113/2192/5465/4057/5806/131578/3576/6372/2150/972/55770/10107/7726/3123/8724/442247/222537/383/857/4061/3440/2934/11043",39
"GO:0048857","GO:0048857","neural nucleus development","39/8469","69/18986",0.565217391304348,1.26711741543327,1.99469292647724,0.0308647074316442,0.104245883811057,0.0723377275984951,"11240/998/2746/3746/838/84623/3747/2254/7080/801/7531/3211/596/4155/80264/4099/808/10971/805/1386/522/3753/54145/7533/9215/64770/7707/59345/8929/2247/10409/93986/4781/3309/79109/170302/4129/5354/4204",39
"GO:0120192","GO:0120192","tight junction assembly","43/8469","77/18986",0.558441558441558,1.25192719666684,1.98774910202184,0.0308988181128091,0.104245883811057,0.0723377275984951,"261734/1969/2048/10207/50848/143098/56288/9071/5583/7082/1003/91862/6904/6093/9475/4867/7855/6615/26285/9073/7122/5010/1894/9076/10686/5062/1739/53842/100132463/153562/100506658/324/49861/4301/79778/1364/137075/3551/6591/79977/8777/100288814/9075",43
"GO:1900076","GO:1900076","regulation of cellular response to insulin stimulus","43/8469","77/18986",0.558441558441558,1.25192719666684,1.98774910202184,0.0308988181128091,0.104245883811057,0.0723377275984951,"64710/5588/79746/5305/406901/10580/5791/5795/6653/114882/490/9971/55198/145264/9640/5579/6198/5771/8648/3553/2888/2660/8452/3667/55022/27131/6714/5770/9978/5468/4690/197/8615/5562/406895/2822/5167/25948/2887/3952/10499/23189/2844",43
"GO:0070830","GO:0070830","bicellular tight junction assembly","40/8469","71/18986",0.563380281690141,1.26299894062688,1.99230319254579,0.0309117327764874,0.104245883811057,0.0723377275984951,"261734/1969/50848/143098/56288/9071/5583/7082/1003/91862/6904/6093/9475/4867/7855/6615/26285/9073/7122/5010/1894/9076/10686/5062/1739/53842/100132463/153562/100506658/324/49861/4301/79778/1364/137075/3551/6591/79977/100288814/9075",40
"GO:1900046","GO:1900046","regulation of hemostasis","40/8469","71/18986",0.563380281690141,1.26299894062688,1.99230319254579,0.0309117327764874,0.104245883811057,0.0723377275984951,"2048/2152/5592/5328/84959/6484/196527/7103/1361/81542/7057/302/79001/170692/239/350/84034/1311/634/5624/2191/4780/7035/5270/5155/5627/5156/5196/10855/2244/2160/2149/2150/84830/1906/5340/948/5054/857/5327",40
"GO:0032481","GO:0032481","positive regulation of type I interferon production","42/8469","75/18986",0.56,1.25542094698312,1.98886509249198,0.0309267512659276,0.104245883811057,0.0723377275984951,"26191/10623/6675/11128/7189/4321/29110/55703/4938/4939/3320/7187/91947/5336/23326/3838/10010/64135/6772/3329/29072/26137/170506/7097/7098/10622/353376/3659/340061/10146/4829/81844/3663/56829/8767/23586/7099/51284/51311/1654/331/3654",42
"GO:0071479","GO:0071479","cellular response to ionizing radiation","42/8469","75/18986",0.56,1.25542094698312,1.98886509249198,0.0309267512659276,0.104245883811057,0.0723377275984951,"10269/1647/3428/64710/25896/10276/2625/85456/5883/10413/472/1410/55766/4193/675/54617/7158/641/6154/406991/11011/7040/388/9577/3694/10010/51776/580/7520/598/545/1894/9575/25836/26272/1432/404672/7486/6422/23514/6591/85453",42
"GO:0045109","GO:0045109","intermediate filament organization","41/8469","73/18986",0.561643835616438,1.25910613567289,1.9903724250304,0.0309317083370621,0.104245883811057,0.0723377275984951,"5317/7431/5318/3855/3892/3887/3891/9119/3854/3853/3852/338785/196374/3859/54474/25984/390792/3883/3884/3885/8688/8687/3860/3866/3880/3861/3868/3872/2670/1674/3267/631/8419/54800/1832/6469/10049/4741/4747/5339/4534",41
"GO:0051101","GO:0051101","regulation of DNA binding","41/8469","73/18986",0.561643835616438,1.25910613567289,1.9903724250304,0.0309317083370621,0.104245883811057,0.0723377275984951,"55182/3725/2959/4803/3428/2625/117854/5080/7189/51773/8091/3458/3479/3146/5925/5663/84444/171392/1054/602/6664/4760/7341/6672/8864/8904/3280/51176/1950/5458/9421/64324/2296/64771/5071/7291/8658/4781/22927/7295/64855",41
"GO:1903317","GO:1903317","regulation of protein maturation","41/8469","73/18986",0.561643835616438,1.25910613567289,1.9903724250304,0.0309317083370621,0.104245883811057,0.0723377275984951,"2023/3633/5567/6281/9462/5328/10418/143458/114769/120892/4193/5992/1361/7057/302/5045/2734/26022/147372/3249/7850/5270/84236/5621/6714/1522/861/4627/7123/80157/831/6659/5054/5327/11236/55848/2619/23552/2934/29934/331",41
"GO:0045732","GO:0045732","positive regulation of protein catabolic process","109/8469","213/18986",0.511737089201878,1.14722403773608,1.93899690687849,0.0310571276268833,0.104613482532659,0.0725928096719227,"7133/4898/79699/9554/64326/406955/51514/3416/150/283106/29763/1642/5962/6653/1027/120892/144165/10193/3458/4193/160418/55743/10795/2308/267012/8451/25831/81542/5706/51339/5663/5700/3320/4734/4947/8554/26263/55070/5045/56963/26471/85407/9709/4905/8313/6662/4092/23327/28951/165324/9655/3553/4036/130507/4780/7341/580/84236/57761/1457/83737/351/9992/91445/9978/10533/9686/7474/868/2932/7018/5523/25976/8975/7466/26234/25898/152503/55294/57630/140458/1601/10769/324/80762/153769/1452/5601/2822/8870/2729/7128/7432/51429/7430/5071/857/1191/8754/10221/90865/22954/153090/92552/140462/4478/6872/8450/2719",109
"GO:0003014","GO:0003014","renal system process","70/8469","132/18986",0.53030303030303,1.18884559373401,1.9537432945564,0.0313625357291028,0.105497325132,0.0732061208440639,"5567/2702/55243/134/947/183/8644/170392/3778/3784/1813/4162/5800/11215/1910/2621/652/57156/5641/4643/10391/1143/6338/6559/361/4645/596/85415/525/6869/27347/55959/2778/613/6523/5155/9943/11280/6565/185/56670/9370/10686/7466/10699/685/9429/5530/1909/4883/2149/2150/26249/1906/221395/23607/6446/358/1364/5446/231/50617/6781/23213/50484/3037/5125/2934/186/554",70
"GO:0010744","GO:0010744","positive regulation of macrophage derived foam cell differentiation","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"1435/183/3606/5583/247/185/5196/4790/1437/5601/948/4481/4023",13
"GO:0010885","GO:0010885","regulation of cholesterol storage","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"10938/949/7376/9619/6721/5465/5468/5467/948/4481/4023/158219/19",13
"GO:0030206","GO:0030206","chondroitin sulfate biosynthetic process","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"9469/51363/50515/22856/64132/83539/166012/7358/337876/29940/55501/55790/56548",13
"GO:0032310","GO:0032310","prostaglandin secretion","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"5743/5027/5025/8600/10257/4843/5608/8792/3552/3553/1906/3952/2182",13
"GO:0035743","GO:0035743","CD4-positive, alpha-beta T cell cytokine production","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"6375/163486/2625/3606/10865/3554/8809/3553/3565/383/3569/3456/3440",13
"GO:0042481","GO:0042481","regulation of odontogenesis","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"1435/947/5083/652/5579/80320/7040/4487/1906/860/6469/340419/4982",13
"GO:0055003","GO:0055003","cardiac myofibril assembly","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"5629/10529/8048/4633/113622/70/4205/91807/80206/4089/5156/5159/1482",13
"GO:0060749","GO:0060749","mammary gland alveolus development","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"595/8835/8600/3091/27023/7039/2066/374/1950/5618/780/2099/367",13
"GO:0061098","GO:0061098","positive regulation of protein tyrosine kinase activity","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"1942/10006/26585/51704/146433/6868/2043/6714/5770/57091/55294/1436/4739",13
"GO:0061377","GO:0061377","mammary gland lobule development","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"595/8835/8600/3091/27023/7039/2066/374/1950/5618/780/2099/367",13
"GO:0071391","GO:0071391","cellular response to estrogen stimulus","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"8031/119392/4193/2100/27043/54828/10865/1393/5272/2099/8805/6422/367",13
"GO:0071636","GO:0071636","positive regulation of transforming growth factor beta production","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"6375/5743/4179/657/7057/4088/6376/3965/1386/55612/4345/4602/10159",13
"GO:0097320","GO:0097320","plasma membrane tubulation","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"51100/54874/29763/51411/57194/8436/85377/11252/112574/29993/51429/8976/50807",13
"GO:0140131","GO:0140131","positive regulation of lymphocyte chemotaxis","13/8469","19/18986",0.684210526315789,1.53387897657711,2.08927557862356,0.0315973631612945,0.105497325132,0.0732061208440639,"6375/65125/102/6352/6351/6868/27347/9943/729230/7474/10563/4739/2185",13
"GO:0008286","GO:0008286","insulin receptor signaling pathway","69/8469","130/18986",0.530769230769231,1.18989073271751,1.94951280397338,0.0317090587690821,0.105497325132,0.0732061208440639,"8503/8412/64710/5588/5305/406901/3416/10580/340706/5791/5286/8048/5795/143686/23235/6653/9847/114882/9971/2308/8660/6655/145264/64397/9640/3480/5579/2303/81565/252983/6198/5771/3643/2865/6654/23433/3553/2888/2660/3667/55022/5786/27131/140710/6714/5770/5594/6599/2932/4690/5290/197/2549/5562/5295/2241/324/1176/406895/2822/55023/5167/3484/2887/858/3952/23189/27019/2844",69
"GO:0001958","GO:0001958","endochondral ossification","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"249/4209/1305/4322/1280/338773/652/4664/4208/8817/2296/654/860/1749/55790/54928/4325/2131/7010/4882",20
"GO:0006622","GO:0006622","protein targeting to lysosome","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"7805/6272/8031/6653/79158/22863/4734/27183/55275/5289/3973/51542/30849/950/8546/9765/1191/64089/4693/3920",20
"GO:0009218","GO:0009218","pyrimidine ribonucleotide metabolic process","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"978/1503/51727/26289/1806/7371/29922/57089/151531/51733/10201/7372/347736/1633/7378/9583/1807/50808/56474/139596",20
"GO:0010644","GO:0010644","cell communication by electrical coupling","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"845/476/2702/481/6262/288/775/5318/801/79191/10052/808/6546/805/817/5144/2697/6717/857/444",20
"GO:0019082","GO:0019082","viral protein processing","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"6487/256435/6484/25834/2530/5045/6483/10610/2589/11320/4249/2932/83666/6480/60559/4124/1452/4245/6482/84875",20
"GO:0036075","GO:0036075","replacement ossification","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"249/4209/1305/4322/1280/338773/652/4664/4208/8817/2296/654/860/1749/55790/54928/4325/2131/7010/4882",20
"GO:0048679","GO:0048679","regulation of axon regeneration","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"9860/7143/22876/401720/8428/5604/4756/56963/3480/5802/23369/2043/83999/6696/9856/5764/673/9314/407006/407007",20
"GO:1901380","GO:1901380","negative regulation of potassium ion transmembrane transport","20/8469","32/18986",0.625,1.40113944975794,2.03795859233056,0.0317151333678075,0.105497325132,0.0732061208440639,"845/5999/288/3784/10008/283518/406922/23327/27347/7341/23704/51719/9992/3753/859/9943/7881/406895/857/3757",20
"GO:0032479","GO:0032479","regulation of type I interferon production","68/8469","128/18986",0.53125,1.19096853229425,1.94533504054598,0.0320560887280925,0.10652075174444,0.0739162913831898,"388646/26191/10623/6675/11128/7189/23220/4321/29110/55703/4938/4939/730249/3320/7187/91947/1540/5336/54739/23326/406991/3838/55666/5802/5495/5966/9111/10010/64135/6772/3329/8452/26146/83737/23515/84861/9978/29072/10293/26137/170506/7097/7098/10622/353376/9140/3659/340061/345611/10146/5987/64771/9474/4829/9444/54476/81844/3663/56829/8767/23586/7099/51284/51311/5422/1654/331/3654",68
"GO:0032606","GO:0032606","type I interferon production","68/8469","128/18986",0.53125,1.19096853229425,1.94533504054598,0.0320560887280925,0.10652075174444,0.0739162913831898,"388646/26191/10623/6675/11128/7189/23220/4321/29110/55703/4938/4939/730249/3320/7187/91947/1540/5336/54739/23326/406991/3838/55666/5802/5495/5966/9111/10010/64135/6772/3329/8452/26146/83737/23515/84861/9978/29072/10293/26137/170506/7097/7098/10622/353376/9140/3659/340061/345611/10146/5987/64771/9474/4829/9444/54476/81844/3663/56829/8767/23586/7099/51284/51311/5422/1654/331/3654",68
"GO:1901292","GO:1901292","nucleoside phosphate catabolic process","95/8469","184/18986",0.516304347826087,1.15746302371308,1.92602049571147,0.0323581984509156,0.107468847994738,0.0745741890937169,"11332/2023/2475/5563/5236/5142/1806/405/5208/5214/5209/55526/11164/55753/80201/3098/3988/953/57089/22978/387712/272/38/51071/3458/11163/3479/5027/3356/8803/3091/5663/1854/83440/5151/26471/9611/56953/6774/57521/3607/3643/93034/7498/3099/8802/151531/5136/9759/955/6714/351/5152/51733/2033/5465/8850/956/2272/8801/26137/7345/8671/8654/256471/5562/5144/8622/83594/3094/4245/8870/11165/4907/10924/5169/5167/8876/27115/10846/221937/2645/4967/7378/669/51422/252969/9583/5150/1807/9615/2203/195827/5230/3251",95
"GO:0009185","GO:0009185","ribonucleoside diphosphate metabolic process","67/8469","126/18986",0.531746031746032,1.19208054773057,1.9412132368333,0.0324033856261104,0.107563105812815,0.0746395959579383,"2023/2475/204/51727/5563/5236/205/26289/260425/405/5208/5214/5209/55526/11164/55753/80201/3098/3988/57089/387712/1740/3458/3479/5027/3356/3091/5663/83440/26471/9611/6774/57521/3607/3643/6241/3099/9759/6714/351/2033/5465/8850/26137/7372/1739/7345/8671/256471/5562/8870/4907/84433/221937/2645/4967/136332/669/51422/9583/50484/50808/9414/2203/195827/8573/5230",67
"GO:0002274","GO:0002274","myeloid leukocyte activation","125/8469","247/18986",0.506072874493927,1.13452587024934,1.9096620227963,0.0327846645658804,0.108772344853102,0.0754787044301379,"5724/1907/6814/1435/914/4853/5788/55509/7107/10077/117194/7189/116071/9846/1075/4317/472/3606/867/4055/120892/3458/3146/1511/145581/5729/5663/10125/7057/8773/102/6095/3603/64784/6338/3684/6376/5336/136/3965/399687/6352/284021/8877/10666/7040/5819/5581/8291/406915/9111/3694/27347/3329/2335/6556/8530/3929/57580/351/3460/613/7048/11280/729230/820/7474/27086/4345/2624/5359/56670/79155/116449/3516/7096/399/26228/3576/6372/306/6622/55013/3600/7097/7098/133396/2150/2241/9867/85480/814/1437/3565/406937/972/345611/1794/3937/10537/221395/1268/10758/5169/3459/3696/3569/27342/55904/5294/9258/1191/8754/4067/10397/403313/3717/90865/301/7099/64109/11326/695/3598/6845",125
"GO:1901991","GO:1901991","negative regulation of mitotic cell cycle phase transition","105/8469","205/18986",0.51219512195122,1.14825086614309,1.91509465323962,0.0328591426949216,0.108910001494807,0.0755742263662154,"25949/83540/79577/51514/1063/163859/51322/983/5728/9184/7465/55031/595/472/9183/1111/1027/10106/4193/8738/84101/51347/55743/5925/406948/23026/55795/51339/677/1112/5527/57099/701/84936/51065/55055/90381/641/123879/51451/29117/5934/27183/79791/6154/57551/51379/406968/6347/91607/990/56155/10403/406922/5932/220134/596/9577/54465/699/785/90/57405/64859/580/26058/3275/84861/51512/10217/11170/11073/545/1739/84142/5311/4085/79960/10769/324/10111/900/54908/8899/8870/407032/340152/26271/8379/10457/3624/79027/407021/2146/5591/4683/5885/2765/8555/9314/58493/55755/51360/51270/2273",105
"GO:0045671","GO:0045671","negative regulation of osteoclast differentiation","21/8469","34/18986",0.617647058823529,1.38465545623138,2.01446284696016,0.0330488172122919,0.108910001494807,0.0755742263662154,"7107/84959/2200/4763/171392/130733/7130/9290/3635/9935/1499/4057/55294/7098/5295/9607/3565/10234/6422/4982/7099",21
"GO:0070498","GO:0070498","interleukin-1-mediated signaling pathway","21/8469","34/18986",0.617647058823529,1.38465545623138,2.01446284696016,0.0330488172122919,0.108910001494807,0.0755742263662154,"7189/51135/4792/9252/406991/171392/7444/7850/3554/3553/23236/81030/3656/3556/79155/54726/6885/3569/3551/9705/3654",21
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis","21/8469","34/18986",0.617647058823529,1.38465545623138,2.01446284696016,0.0330488172122919,0.108910001494807,0.0755742263662154,"6375/57118/90550/83700/10059/23604/1236/27202/7130/1803/3929/683/9353/3576/7060/972/1906/9750/64065/5879/158747",21
"GO:1901185","GO:1901185","negative regulation of ERBB signaling pathway","21/8469","34/18986",0.617647058823529,1.38465545623138,2.01446284696016,0.0330488172122919,0.108910001494807,0.0755742263662154,"54206/27246/5795/23705/867/9052/58533/5663/5641/84313/5771/406922/23624/9655/27131/868/3672/1956/5782/5774/153090",21
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding","21/8469","34/18986",0.617647058823529,1.38465545623138,2.01446284696016,0.0330488172122919,0.108910001494807,0.0755742263662154,"55182/2959/2625/117854/5080/7189/3458/3479/5925/5663/84444/171392/6664/4760/8864/5458/9421/64324/2296/7291/64855",21
"GO:0001547","GO:0001547","antral ovarian follicle growth","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"49855/7130/5806/2069/658/2309/2099/7784/4882",9
"GO:0006828","GO:0006828","manganese ion transport","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"55532/4891/84102/9914/57130/6556/27032/55858/64116",9
"GO:0007406","GO:0007406","negative regulation of neuroblast proliferation","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"22920/7832/5629/5080/4763/7040/2624/1495/5764",9
"GO:0010172","GO:0010172","embryonic body morphogenesis","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"23528/64388/50937/23332/23122/1605/90102/55764/8481",9
"GO:0032351","GO:0032351","negative regulation of hormone metabolic process","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"2672/476/8644/27122/10196/5978/4790/8622/653",9
"GO:0032817","GO:0032817","regulation of natural killer cell proliferation","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"149233/26191/3606/6777/3600/3593/3133/3952/3717",9
"GO:0035022","GO:0035022","positive regulation of Rac protein signal transduction","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"4038/3845/57142/57679/5291/64759/26053/5294/7010",9
"GO:0042276","GO:0042276","error-prone translesion synthesis","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"7398/10714/5427/11201/51455/10721/201973/51426/5980",9
"GO:0048505","GO:0048505","regulation of timing of cell differentiation","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"4838/5080/2254/5270/182/3280/4487/3516/7101",9
"GO:0048671","GO:0048671","negative regulation of collateral sprouting","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"23111/56963/1630/5802/53335/6696/23105/3475/2258",9
"GO:0050847","GO:0050847","progesterone receptor signaling pathway","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"54206/7337/4734/55625/8648/6714/5594/55809/51366",9
"GO:0051549","GO:0051549","positive regulation of keratinocyte migration","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"2475/382/2252/10982/9448/9922/1839/8754/3037",9
"GO:0061309","GO:0061309","cardiac neural crest cell development involved in outflow tract morphogenesis","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"998/652/182/3280/5308/1909/1906/7291/10512",9
"GO:0070673","GO:0070673","response to interleukin-18","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"837/3606/1540/8809/5155/9076/5295/353376/8767",9
"GO:0071872","GO:0071872","cellular response to epinephrine stimulus","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"6548/5142/493/6262/3784/9370/6622/6715/5144",9
"GO:0086100","GO:0086100","endothelin receptor signaling pathway","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"998/8412/1910/6495/2767/5332/1909/1906/2185",9
"GO:0090160","GO:0090160","Golgi to lysosome transport","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"7805/6272/55297/164/51479/30845/64145/2580/142685",9
"GO:0097067","GO:0097067","cellular response to thyroid hormone stimulus","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"2730/1520/5962/1512/7068/2693/2729/1508/1514",9
"GO:0098880","GO:0098880","maintenance of postsynaptic specialization structure","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"114784/22941/144165/8499/382/3690/50944/1739/4983",9
"GO:0099519","GO:0099519","dense core granule cytoskeletal transport","9/8469","12/18986",0.75,1.68136733970953,2.11869244333534,0.0334047395209853,0.108910001494807,0.0755742263662154,"23095/3799/3798/8499/26115/6860/4133/55638/4204",9
