"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006641","GO:0006641","triglyceride metabolic process","92/14761","108/18986",0.851851851851852,1.09567503958128,1.86372732065583,0.0358541550783044,0.123568439688287,0.0869653541819373,"84879/255738/9926/23411/8513/3988/159296/57678/847/10062/11145/10524/1374/80168/84649/7069/116519/6653/339/5781/949/1024/81542/22863/6400/145264/3990/64788/255919/1071/6720/2538/350/9663/9388/440503/718/3949/376497/3991/348/341/26291/7376/10998/23175/338/151056/150763/51141/1373/116255/80025/64900/128486/5105/150379/80339/859/51099/2876/11343/256356/13/79718/2712/84803/4547/55294/2180/100302288/6583/2822/7148/285848/221955/392636/346606/5294/857/407024/3638/4023/23259/137964/137695/338328/8694/10555/8228/2710/9104",92
"GO:0051289","GO:0051289","protein homotetramerization","56/14761","64/18986",0.875,1.12544881783077,1.87898310538291,0.0359213491319108,0.123733387752545,0.0870814418080825,"1491/1429/115362/6847/89872/223/4143/9033/51074/359/362/55198/32/51466/6263/567/8854/64784/220/7442/6470/3768/31/3759/7083/361/23373/6261/3783/7408/54795/2744/25939/9885/10600/7226/51733/3708/5311/6999/84869/348980/54974/55856/3710/27232/4199/6648/3834/56302/1670/8989/1759/3028/2892/3251",56
"GO:0070085","GO:0070085","glycosylation","200/14761","242/18986",0.826446280991736,1.06299770279175,1.8435337494845,0.0359610236746731,0.123803416631473,0.0871307269352092,"1650/57134/2134/79947/127550/6487/8704/55624/9528/29929/256435/81849/199857/10905/200185/2629/8703/80267/8707/2590/22796/148789/338596/80312/374378/2132/55343/192134/282679/79053/143888/79796/1798/3703/6484/27087/26290/55907/6489/83857/84920/144245/283464/11226/2583/10329/160335/25834/160418/79369/50614/145173/29880/57511/83548/1203/55757/84899/1603/54916/2530/57452/5663/957/29954/9321/11261/9488/9245/123264/4122/8128/51172/5373/91949/6483/25839/10164/124872/9382/10610/55808/146664/4864/9331/2589/29906/51046/2527/10331/147991/79147/2524/2523/100128731/79623/10678/2673/200424/7841/8869/11320/84620/56886/4249/114805/11227/2591/8708/29926/93010/10267/23509/140873/6185/51006/9334/8813/140687/10317/23275/9215/4248/53947/79087/2917/117248/201595/64689/22906/84892/91869/285203/727936/10402/8702/56983/6184/644974/51146/27230/8706/84002/6480/152002/80157/79644/55858/64116/54790/58505/152586/3600/442117/51809/51301/7903/4124/55568/9945/4245/2651/8705/135152/5238/51465/10690/116150/4121/56913/729920/23333/64409/10466/63917/7991/2137/84750/84197/10565/2131/6482/340485/57704/10020/2650/54187/79695/85365/2218/100288842/30815/27090/10585/28/360203/8473/84061/79868/29071",200
"GO:0035710","GO:0035710","CD4-positive, alpha-beta T cell activation","109/14761","129/18986",0.844961240310077,1.0868121474512,1.84922130453053,0.0366971860589554,0.126269887514685,0.0888665869531806,"5590/2475/26279/864/80149/3716/149233/11126/6097/3570/51043/64218/114836/4063/6375/7292/149041/1604/3142/114548/3559/5588/2625/64115/159296/57089/338567/430/4221/3606/4297/84766/969/3071/6778/3458/3146/1880/384/10538/6095/64410/3566/6693/79798/865/161882/284194/3965/26022/5914/6776/6774/30009/406991/9021/57045/4092/10892/23476/3594/84807/602/5971/91543/9655/8809/6775/940/83737/1051/60437/861/2033/7048/27086/64332/868/941/942/604/4976/51176/3558/59067/57630/5734/3572/80762/3593/3662/9308/3122/3123/6046/4602/84433/3569/673/8767/29126/6363/30968/6461/301/1514/54542/50943/54440",109
"GO:0006694","GO:0006694","steroid biosynthetic process","159/14761","191/18986",0.832460732984293,1.07073365466024,1.83641761786259,0.0369843912426161,0.126846441962809,0.0892723561116548,"54206/9563/54361/114883/6342/1718/5563/2672/5825/11218/476/3284/3283/3158/10654/2224/632/51478/5087/51706/5629/3930/64746/64801/8644/1109/340895/5592/23411/9023/3988/10613/1586/51700/133/27122/120227/2488/51144/5007/9965/1717/2230/335/64137/6309/8630/3458/9971/4598/11161/10858/11001/1588/1583/1543/3480/8912/100288072/343/79798/1066/93517/8720/6720/79154/5469/10948/9572/47/114881/114876/10449/50700/5566/348/27120/10998/338/6716/3973/3552/51141/8647/114880/1385/1593/650/6615/9885/9619/4047/5594/23541/6721/1727/706/1582/22937/8309/1609/79644/5978/3490/51170/4790/6715/23600/5618/1601/5562/3157/3156/8622/100302288/134429/1958/2246/2908/10826/2264/654/51302/653/1081/222545/9444/84310/26031/3624/2770/1595/1551/1576/1080/3952/231/441282/6718/51422/3638/2222/427/11160/6591/1581/9420/1392/1584/1585/403313/3293/570/2516/51360/190/10682/3028/50814",159
"GO:1902017","GO:1902017","regulation of cilium assembly","65/14761","75/18986",0.866666666666667,1.11473025766095,1.86080638470836,0.0370839132034463,0.126846441962809,0.0892723561116548,"49856/9696/57489/10806/2665/10413/23329/117177/84260/10198/8100/55835/22873/8814/23224/55329/8766/585/9727/9738/1540/23300/8558/116840/9001/10801/115704/57787/2909/80199/51626/55704/51057/344022/64844/3985/79734/4134/378/64422/2932/3064/202018/9662/27152/170690/345643/153241/4117/51256/107080638/51473/9474/989/6101/50807/158297/347240/7016/1902/22954/4957/10807/6792/54521",65
"GO:0005976","GO:0005976","polysaccharide metabolic process","96/14761","113/18986",0.849557522123894,1.09272401023266,1.8478248028196,0.0371343034437498,0.126846441962809,0.0892723561116548,"83931/3953/34/9653/178/27159/55811/1118/55454/8509/5507/10580/5741/2132/8534/5837/23710/2998/5213/5502/10728/8445/3479/5501/80183/8660/5836/55102/55829/5261/5257/55512/3038/51763/9572/2538/1213/55062/2548/56270/4864/3643/7040/2931/2997/3036/5443/3795/5500/7360/53632/3667/8864/23178/5834/5509/1312/5155/9852/2632/64422/2932/2992/5504/55276/4790/1950/64579/9348/3572/9140/3340/153743/648791/378884/27232/10690/5167/7957/26100/2645/2887/5260/5506/8972/51422/79660/55790/9821/2131/3037/8908/5256/56548/11152/5255",96
"GO:0050871","GO:0050871","positive regulation of B cell activation","74/14761","86/18986",0.86046511627907,1.10675365474388,1.85460279477652,0.0372492971980144,0.126846441962809,0.0892723561116548,"2048/10451/1141/115352/7292/5788/3586/89780/648/54537/6688/23529/51111/114609/939/3071/6778/1880/10673/8660/55795/4323/55012/7158/64127/8741/79915/6777/30009/596/6929/148022/7040/84787/4436/55183/57181/940/3635/149840/100/958/4773/4282/7494/4292/54106/56941/604/7037/7468/79155/683/952/3558/59067/5618/4208/3596/3565/972/1026/55122/84433/5395/3569/22976/3574/51010/6850/7099/30011/695/54440",74
"GO:0030317","GO:0030317","flagellated sperm motility","163/14761","196/18986",0.831632653061224,1.06966855572254,1.8325308190978,0.0372708411124456,0.126846441962809,0.0892723561116548,"261734/93190/378807/7802/3633/84217/440585/149465/127003/11189/388701/55870/25790/480/257177/29922/493/257044/644890/219681/219670/6865/25911/9148/80217/159686/144132/3948/220004/117144/399949/64776/54970/55726/255411/7846/6866/282809/120935/144535/28981/144406/22873/338879/161142/80127/23093/145508/117155/6652/145788/55329/585/161514/161502/146279/583/84229/374739/29105/83659/146845/64518/284067/255061/5414/84074/55036/22994/220136/257062/126402/26330/83639/338/375189/109/92749/339778/6869/200523/200373/401024/151254/151195/79582/255101/26074/164395/6406/5360/50487/25809/64800/26150/164714/151651/199223/54585/64147/132141/25981/7110/285335/55779/54763/152015/339829/84223/132954/85438/2712/150159/133308/6870/3622/134121/83853/1767/79925/54514/642987/389320/7320/347732/221481/202500/114327/154313/84071/85413/135138/1235/8701/51314/57639/79846/6863/154865/1672/203074/7419/79645/63978/23639/3301/84688/27019/26206/138255/23230/84131/286207/389799/11092/138162/286464/80258/63904/9104/8852/441531/139212",163
"GO:0097722","GO:0097722","sperm motility","163/14761","196/18986",0.831632653061224,1.06966855572254,1.8325308190978,0.0372708411124456,0.126846441962809,0.0892723561116548,"261734/93190/378807/7802/3633/84217/440585/149465/127003/11189/388701/55870/25790/480/257177/29922/493/257044/644890/219681/219670/6865/25911/9148/80217/159686/144132/3948/220004/117144/399949/64776/54970/55726/255411/7846/6866/282809/120935/144535/28981/144406/22873/338879/161142/80127/23093/145508/117155/6652/145788/55329/585/161514/161502/146279/583/84229/374739/29105/83659/146845/64518/284067/255061/5414/84074/55036/22994/220136/257062/126402/26330/83639/338/375189/109/92749/339778/6869/200523/200373/401024/151254/151195/79582/255101/26074/164395/6406/5360/50487/25809/64800/26150/164714/151651/199223/54585/64147/132141/25981/7110/285335/55779/54763/152015/339829/84223/132954/85438/2712/150159/133308/6870/3622/134121/83853/1767/79925/54514/642987/389320/7320/347732/221481/202500/114327/154313/84071/85413/135138/1235/8701/51314/57639/79846/6863/154865/1672/203074/7419/79645/63978/23639/3301/84688/27019/26206/138255/23230/84131/286207/389799/11092/138162/286464/80258/63904/9104/8852/441531/139212",163
"GO:0000288","GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","51/14761","58/18986",0.879310344827586,1.13099290067723,1.86749404883229,0.0372809548572158,0.126846441962809,0.0892723561116548,"7812/149041/1660/7832/3192/22849/4076/85456/28960/196513/9924/4848/255967/22894/23034/677/197135/5073/27327/64282/23019/115024/10642/10140/57690/55095/4849/678/55571/9125/56478/23112/25904/4292/55802/201626/170506/246175/25819/11044/10605/167227/9337/57472/10492/154197/4850/29883/26986/27161/54542",51
"GO:0001541","GO:0001541","ovarian follicle development","51/14761","58/18986",0.879310344827586,1.13099290067723,1.86749404883229,0.0372809548572158,0.126846441962809,0.0892723561116548,"4438/2620/2488/472/4254/283/4323/8892/7337/49855/4313/91603/4089/596/581/3973/2492/3625/7130/3623/4880/598/6714/1051/6874/149986/6647/89766/11144/344758/8893/3815/3791/2069/658/1495/2296/7422/1081/2309/2099/3955/3624/7784/7425/83943/2796/63951/4882/7543/9468",51
"GO:0048706","GO:0048706","embryonic skeletal system development","113/14761","134/18986",0.843283582089552,1.08465429778147,1.83811436617304,0.0375855131752978,0.126846441962809,0.0892723561116548,"1301/257/6913/5087/5396/28982/7483/221044/648/56243/6935/4838/2253/2263/10522/60529/7481/57453/7289/1280/3225/3223/3221/3222/4617/50515/2254/4323/652/6495/51804/4522/7043/145258/4088/64131/730094/10265/2303/3975/7703/7484/3211/3213/3214/3216/3217/3219/1748/1747/1277/54799/9241/54903/4087/29985/1954/80199/6664/130497/10736/92/1745/1746/6670/3237/3235/3232/23314/81031/55959/655/6899/7048/1499/29072/3373/7474/6474/1739/579/202018/57728/5156/1909/9464/25836/3340/7020/4188/860/25902/7291/3198/3201/2737/1750/1749/6469/55112/23213/2138/157506/4325/116039/79977/2131/10655/5079/5125/23552/7046/9968",113
"GO:0030212","GO:0030212","hyaluronan metabolic process","31/14761","34/18986",0.911764705882353,1.17273658328584,1.88428284372146,0.037694853878182,0.126846441962809,0.0892723561116548,"80760/3698/960/55576/3073/57214/55512/3038/1213/7040/3036/3553/7130/5155/3373/8692/3697/3699/3700/10057/4790/1950/2247/3074/3161/2990/23553/6677/3037/23670/347365",31
"GO:0046475","GO:0046475","glycerophospholipid catabolic process","31/14761","34/18986",0.911764705882353,1.17273658328584,1.88428284372146,0.037694853878182,0.126846441962809,0.0892723561116548,"5322/5321/22876/949/145447/100137049/123745/283748/255189/3990/8399/51573/79153/23659/284161/10908/3949/341/8605/151056/55627/56261/23236/26090/140701/8398/133121/7941/50640/5168/375775",31
"GO:0055075","GO:0055075","potassium ion homeostasis","31/14761","34/18986",0.911764705882353,1.17273658328584,1.88428284372146,0.037694853878182,0.126846441962809,0.0892723561116548,"476/3766/477/480/481/3778/3784/486/65125/3741/479/496/9990/6557/7369/6338/6559/6560/482/3759/495/478/525/57468/84561/483/10723/6558/26249/3757/1585",31
"GO:1901889","GO:1901889","negative regulation of cell junction assembly","31/14761","34/18986",0.911764705882353,1.17273658328584,1.88428284372146,0.037694853878182,0.126846441962809,0.0892723561116548,"55920/22943/5728/6585/9746/94/23603/4323/7057/1636/6093/9270/9475/3553/6714/351/23122/7474/11170/6092/90102/347/5783/7097/56940/2045/10395/2039/3551/395/406897",31
"GO:0001682","GO:0001682","tRNA 5'-leader removal","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"10557/10556/51367/9692/54913/10775/6741/11102/10799/79897/10248/10940/138716",13
"GO:0002087","GO:0002087","regulation of respiratory gaseous exchange by nervous system process","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"477/134/57555/54862/57616/2744/8929/170825/2741/30012/5090/54413/4204",13
"GO:0003183","GO:0003183","mitral valve morphogenesis","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"1942/657/8642/4091/161882/4669/8313/90/659/171019/6659/7291/4851",13
"GO:0006167","GO:0006167","AMP biosynthetic process","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"159/132/122622/353/5198/471/100/2618/158/5471/10606/318/3251",13
"GO:0007144","GO:0007144","female meiosis I","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"27030/9133/254528/7314/284071/10403/79173/994/6790/11077/391714/9319/26271",13
"GO:0010269","GO:0010269","response to selenium ion","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"5743/2695/348303/6415/10587/140606/2876/27306/6414/3596/6648/210/4129",13
"GO:0010572","GO:0010572","positive regulation of platelet activation","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"375033/6403/5321/5795/2811/5341/2812/2815/2814/3717/79987/7099/2316",13
"GO:0010713","GO:0010713","negative regulation of collagen metabolic process","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"3570/407048/4261/114757/11117/4880/1471/407000/3569/407021/407024/1581/4851",13
"GO:0010960","GO:0010960","magnesium ion homeostasis","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"254428/288/26507/54805/5741/3736/54822/9772/26504/26505/1908/3792/7504",13
"GO:0010992","GO:0010992","ubiquitin recycling","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"65018/3416/117854/55626/84282/27338/51542/11065/3093/55294/5071/9373/22954",13
"GO:0014051","GO:0014051","gamma-aminobutyric acid secretion","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"9900/7439/5027/7223/18/4763/785/4923/6529/7200/2550/3351/320",13
"GO:0014061","GO:0014061","regulation of norepinephrine secretion","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"140/150/2865/151/5020/3745/135/5021/5028/2693/152/6804/1392",13
"GO:0014816","GO:0014816","skeletal muscle satellite cell differentiation","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"5081/57190/79647/50937/688/51804/84148/22933/2660/85366/2047/55013/84466",13
"GO:0015824","GO:0015824","proline transport","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"388662/6520/120103/54407/55117/8140/6509/54716/6534/153201/206358/59272/57393",13
"GO:0015838","GO:0015838","amino-acid betaine transport","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"55356/5174/220963/6539/54407/9057/54716/788/6583/6584/85413/6580/11254",13
"GO:0016024","GO:0016024","CDP-diacylglycerol biosynthetic process","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"57678/253558/150763/8760/56894/132001/84803/1040/10554/56895/55326/137964/10555",13
"GO:0016446","GO:0016446","somatic hypermutation of immunoglobulin genes","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"9156/27343/57379/7374/4436/2956/25939/8888/4292/10721/56941/5395/5423",13
"GO:0021559","GO:0021559","trigeminal nerve development","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"8829/644168/5457/8828/6405/3670/140947/497189/4762/7020/10371/91584/55558",13
"GO:0021979","GO:0021979","hypothalamus cell differentiation","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"4808/8829/7314/9001/8828/5361/79625/23440/5626/5454/59336/9723/55558",13
"GO:0030836","GO:0030836","positive regulation of actin filament depolymerization","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"88/253725/1073/146206/5341/7429/11034/57026/9948/57482/9037/2150/55604",13
"GO:0032905","GO:0032905","transforming growth factor beta1 production","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"25987/4060/7057/5045/6376/2627/8710/7305/1281/23607/55353/10159/50943",13
"GO:0033604","GO:0033604","negative regulation of catecholamine secretion","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"23208/150/1813/1113/18/6860/151/5028/2693/152/2550/1268/1392",13
"GO:0034111","GO:0034111","negative regulation of homotypic cell-cell adhesion","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"5592/5962/84959/928/10019/81542/170692/239/114897/634/5270/5580/80139",13
"GO:0036006","GO:0036006","cellular response to macrophage colony-stimulating factor stimulus","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"1435/5138/5153/5771/1796/4486/26228/7097/2241/1436/54209/81501/7099",13
"GO:0042074","GO:0042074","cell migration involved in gastrulation","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"83881/4838/2253/60626/4041/1954/57669/100506013/64321/9350/286204/154796/2719",13
"GO:0043301","GO:0043301","negative regulation of leukocyte degranulation","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"8832/2213/6688/3071/2294/3965/11314/634/613/729230/3134/27342/3598",13
"GO:0043652","GO:0043652","engulfment of apoptotic cell","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"55113/7057/246/8678/10347/343702/84466/54209/389610/286046/114786/389668/575",13
"GO:0046341","GO:0046341","CDP-diacylglycerol metabolic process","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"57678/253558/150763/8760/56894/132001/84803/1040/10554/56895/55326/137964/10555",13
"GO:0048853","GO:0048853","forebrain morphogenesis","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"51377/5728/6585/2253/7846/4763/151449/5013/7474/8820/170825/5626/6608",13
"GO:0060100","GO:0060100","positive regulation of phagocytosis, engulfment","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"196527/3071/55198/5336/11031/10347/718/2624/26228/3673/2150/54209/948",13
"GO:0060134","GO:0060134","prepulse inhibition","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"1855/5728/1813/23621/57680/1496/135/1814/2895/6531/1812/26047/116443",13
"GO:0060670","GO:0060670","branching involved in labyrinthine layer morphogenesis","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"3586/2263/133/6768/10959/6692/2885/9021/10653/7855/8521/84870/79977",13
"GO:0061517","GO:0061517","macrophage proliferation","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"1435/2629/406955/5595/6376/146433/5594/1436/54209/1191/5747/90865/4693",13
"GO:0070142","GO:0070142","synaptic vesicle budding","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"284697/26052/8301/8120/10239/164/6517/8943/1785/1176/9892/10947/1759",13
"GO:0070278","GO:0070278","extracellular matrix constituent secretion","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"7133/90993/7132/144165/28984/1361/51124/650/84830/57589/55151/2022/4851",13
"GO:1902337","GO:1902337","regulation of apoptotic process involved in morphogenesis","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"7133/7042/5076/7132/7421/5371/2303/6928/581/7849/655/2296/4851",13
"GO:1905155","GO:1905155","positive regulation of membrane invagination","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"196527/3071/55198/5336/11031/10347/718/2624/26228/3673/2150/54209/948",13
"GO:1905668","GO:1905668","positive regulation of protein localization to endosome","13/14761","13/18986",1,1.28622722037802,1.92958733551344,0.0378755547798326,0.126846441962809,0.0892723561116548,"5962/6653/58489/81926/9475/4771/4248/151636/1950/7422/7430/51104/4478",13
"GO:1904659","GO:1904659","D-glucose transmembrane transport","100/14761","118/18986",0.847457627118644,1.09002306811697,1.8335033775371,0.0383078082279395,0.128226973147915,0.0902439503453827,"50651/155184/6518/83667/6513/200010/6814/6272/8682/55600/6041/148808/23596/406901/338557/10580/5741/6506/9965/144195/6515/1389/9847/114882/3479/55198/32/5781/8660/10776/4205/55829/5579/115584/6524/55625/286753/51763/1497/6517/201140/125206/2695/252983/6198/1636/79058/7525/718/3643/376497/25999/2931/26291/23433/3099/3553/4780/3667/55022/151176/57761/81031/8218/66035/6523/26060/28999/5584/6514/9370/344901/56606/6443/5458/1909/7015/51151/5295/100506658/406935/1812/1906/5467/1432/9481/23607/91749/5167/154091/2887/3952/673/51422/2171/8013/7248/11182/407008/2719",100
"GO:0032924","GO:0032924","activin receptor signaling pathway","46/14761","52/18986",0.884615384615385,1.13781638725748,1.86007810498398,0.0383637090244485,0.128262206469006,0.0902687469540918,"6497/148738/2658/4838/94/91/10220/11197/23592/2254/4091/4088/23420/408050/9241/4087/4092/4089/199699/151449/27302/3625/92/130399/90/659/2280/60436/7048/93/6997/2255/10468/642489/10370/168002/3624/9863/57154/392255/23144/1761/9350/7046/6998/3547",46
"GO:0071622","GO:0071622","regulation of granulocyte chemotaxis","46/14761","52/18986",0.884615384615385,1.13781638725748,1.86007810498398,0.0383637090244485,0.128262206469006,0.0902687469540918,"79647/1435/6278/6504/6375/57118/90550/5795/114609/83700/10059/3071/1240/59341/7057/23604/5595/64127/146433/708/6352/1236/284340/728/27202/7130/1803/2660/3929/5594/5880/683/9353/3576/7060/1436/972/1906/9750/64065/5879/5747/6363/158747/407008/4354",46
"GO:0002821","GO:0002821","positive regulation of adaptive immune response","117/14761","139/18986",0.841726618705036,1.08265168909517,1.82804908342804,0.0383984980616588,0.128262206469006,0.0902687469540918,"5590/149233/912/909/911/6504/6375/7292/3140/5321/163486/5788/1604/114548/5588/2625/23411/54537/3263/338322/7189/23529/51111/8772/3606/3312/920/93978/64581/6778/5027/10673/22890/440275/7158/567/64127/8741/79915/30009/8631/406991/100141515/6398/10892/10666/718/7297/23476/3594/84807/7040/5817/5819/84787/91543/4436/10865/3554/8809/3553/55183/3329/940/7855/6556/149840/100/958/84861/2033/4292/9390/729230/64332/56941/3592/4976/7037/7468/3558/5562/3572/3565/81545/3593/3077/3134/3107/3106/100507436/4049/3122/3123/6891/6046/54209/55122/6885/8417/135250/80329/154064/79465/5395/3569/7532/7784/22976/8767/51571/3717/51010/7186/50943/695/54440",117
"GO:0030218","GO:0030218","erythrocyte differentiation","117/14761","139/18986",0.841726618705036,1.08265168909517,1.82804908342804,0.0383984980616588,0.128262206469006,0.0902687469540918,"9636/6886/7049/405/103/440712/8444/28982/23456/25893/2625/8861/3784/6688/2113/55652/29127/4891/91/3071/10019/5925/81624/22985/652/5926/3091/677/23186/51621/84529/567/29766/8399/55027/161882/5469/7067/6777/6774/80279/23210/5771/2235/51341/1777/10365/1054/2068/6510/6415/3398/2034/92/6670/6772/8837/3623/3635/9935/116151/5316/4151/5880/129138/23774/54977/54681/211/3059/2624/604/10296/55646/3815/3148/836/4090/3313/6208/94081/51522/10107/3303/1432/7422/221395/6005/60682/23376/2309/84456/4602/10370/3624/10320/55972/1021/2056/55904/669/28996/54892/9258/2039/5591/4067/7564/3717/6194/51510/23230/9991/407006/407007/10013/212",117
"GO:0001678","GO:0001678","intracellular glucose homeostasis","142/14761","170/18986",0.835294117647059,1.07437803113929,1.82077097085117,0.0385967066085017,0.128857027800945,0.0906873720329345,"65220/79727/5563/55144/2730/6814/7391/100381270/64710/100313769/23411/80201/3098/5076/150/55088/22841/9024/29850/3767/6833/5080/5007/10524/4041/55107/7351/50507/51092/9854/9971/8655/10804/2308/100313896/1361/406948/8660/2621/1215/3091/8111/100507043/9990/4088/25942/3480/6810/5176/9572/1277/252983/1636/2081/4884/57521/3607/100302135/100302195/4087/4089/7776/6597/5566/7040/100422913/26291/54795/7447/2281/2646/5581/26056/3099/2641/4760/8609/26154/5798/3745/5105/7074/6598/7494/8398/415116/84522/5894/2876/406890/26137/846/111/28999/51714/6514/5290/6434/10891/2044/4825/5530/133308/10723/5562/91942/5295/9607/8622/1946/406938/3101/10399/6659/2822/3123/54209/2030/2729/2309/222546/221937/2645/51085/6717/1080/5799/2626/407037/23516/4986/1581/1392/56943/55638/114/10497/56262/57393/5127/8473/100302169",142
"GO:0045930","GO:0045930","negative regulation of mitotic cell cycle","211/14761","256/18986",0.82421875,1.06013259179595,1.81055136887248,0.0387028286222134,0.129143953692474,0.0908893055674503,"60672/25949/6118/63967/4998/65123/83540/57795/7175/339479/79577/3586/51514/90806/1063/163859/57165/51322/11130/983/5728/9184/55367/9024/1028/65975/7465/55031/8525/3619/5017/5883/595/25906/4361/472/9183/1111/1027/10106/4193/144455/8738/84101/51347/9735/55743/221150/28984/5925/406948/23026/55795/652/51339/677/1112/5527/29933/57099/701/57082/84936/51065/54962/55055/5371/90381/641/9088/123879/5347/51451/29117/5934/8883/27183/55159/8720/79791/7157/9212/6154/146691/57551/51379/406968/7756/6347/91603/54475/91607/990/672/284071/80279/146956/10040/56155/406991/10403/56984/406922/5932/220134/596/51343/147841/25959/29086/29997/84446/348654/9577/678/4436/54465/699/785/90/57405/51776/1386/64859/580/58190/26058/5933/655/55544/10950/29980/3275/84861/11200/5988/25793/51512/6419/2177/7508/51143/10217/407015/1499/11170/131601/79858/11073/545/604/1739/84142/5311/4085/79960/9319/10769/324/64848/10111/3550/54908/51720/51149/135458/2296/8899/8870/1026/9587/407032/7272/51696/340152/26271/8379/10457/3624/3364/1956/79027/60561/407021/407024/835/2146/54984/23087/7976/5591/4683/5885/27085/2765/23513/116224/2619/8555/9314/5774/58493/1620/55755/25/8328/51360/4303/51270/2273/79184",211
"GO:0002369","GO:0002369","T cell cytokine production","36/14761","40/18986",0.9,1.15760449834022,1.86504653466453,0.0389136725606511,0.129174016798842,0.0909104634674744,"5590/7133/6504/6375/7292/163486/1604/114548/2625/7189/3606/567/30009/6398/4092/10892/1178/54795/11006/91543/10865/3554/8809/3553/7855/729230/3565/3077/3134/6885/383/3569/3456/7186/50943/54440",36
