"pathway","pval","padj","log2err","ES","NES","size","leadingEdge","source"
"REACTOME_ECM_PROTEOGLYCANS",0.318824033109747,0.577671080311843,0.026902791847636,0.328125530007854,1.08693665407346,67,"IBSP;COMP;ITGAX;COL6A3;ITGA2B;FMOD;LRP4;LAMA1;TNN;COL2A1;ASPN;COL9A3;TNXB;ACAN;ITGB6","Reactome"
"GOBP_INTEGRIN_ACTIVATION",0.326322498406628,0.580128886056228,0.0284326417178475,0.396947472609692,1.10165498136272,27,"CXCL12;CXCL13;PLEK;SELP","GO:BP"
"GOBP_CELL_JUNCTION_MAINTENANCE",0.33546849396693,0.591692461799939,0.0267639698585244,0.344899321069911,1.0806278446662,49,"F2RL1;SHANK1;PLXNA4;CD177;PCLO;BSN;ADGRB3;RAPSN;INAVA;PRTN3;CAMSAP3","GO:BP"
"GOBP_MESENCHYMAL_CELL_MIGRATION",0.361472177596027,0.632576310793048,0.0251595028897064,0.328189738064512,1.05883482648175,57,"SOX8;BMP7;ERBB4;OVOL2;SEMA6A;GBX2;SEMA3D;SEMA5A;SHH;FGF19;BMP4;SEMA6D;SEMA5B","GO:BP"
"GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",0.365787490580256,0.635165875116104,0.02548802476494,0.342266122901797,1.05981118860236,46,"CCR7;TRPV4;CMKLR1;MCU;LBP;RAC2;RARRES2;XCL1;MDK;CD74;THBS4;IL23A;CCL5;C3AR1;NCKAP1L","GO:BP"
"GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS",0.370671435538937,0.638695396620937,0.0265509861006362,0.394031304458005,1.066694318178,24,"CXCL12;F2RL1;KDR;F7;SCG2;PGF","GO:BP"
"GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0.37385936661299,0.639270978025265,0.0358688289733687,-0.347275118659697,-1.05895875686176,27,"IL6;ETS1;RELA;ELANE;MIR221;MIR222;ITGA4;FUT4;SELE","GO:BP"
"GOBP_CELL_CELL_ADHESION_MEDIATED_BY_CADHERIN",0.380808233691539,0.641361235691013,0.0248855600853743,0.342477600930632,1.05186679337424,44,"RGCC;CDH3;CDHR3;CDH1;SERPINF2;EPCAM;AFDN;BHLHA15;PTPRU;CDH22;CDH24","GO:BP"
"GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION",0.379552377168587,0.641361235691013,0.0227646229334164,0.289676250792888,1.04381667940988,125,"CXCL12;CCR7;CXCL13;TRPV4;CMKLR1;GCSAM;TNFSF14;MTUS1;GAS6;APOD;RARRES2;STAP1;IL27RA;SPN;XCL1;SPI1;MDK;CCR1;MMP28;CCL5;IL12A;CD69;FPR2;C3AR1","GO:BP"
"GOBP_REGULATION_OF_INTEGRIN_MEDIATED_SIGNALING_PATHWAY",0.384114583333333,0.642101990049751,0.0346907706589501,-0.356670285600745,-1.0505037704946,23,"SLC2A10;PRKD1;EMP2;BST1;LOXL3;LAMB2;LAMA2;LIMS1","GO:BP"
"GOBP_CELL_CELL_JUNCTION_MAINTENANCE",0.387086092715232,0.642276183468236,0.0261208485186222,0.410965095443342,1.05593436942908,19,"F2RL1;CD177;INAVA;PRTN3;CAMSAP3;F2R","GO:BP"
"GOBP_HEPARIN_PROTEOGLYCAN_METABOLIC_PROCESS",0.397069778991805,0.649223580249375,0.033074911573599,-0.379952843782035,-1.03763424076035,17,"EDNRB;ANGPT1;EDNRA","GO:BP"
"REACTOME_LAMININ_INTERACTIONS",0.395816354251562,0.649223580249375,0.0349412990575916,-0.332026926322302,-1.03804524518829,30,"ITGB4;COL4A6;COL4A2;HSPG2;COL4A1;COL4A4;LAMA5;ITGA3;ITGA2;LAMB2;COL4A5;LAMA2","Reactome"
"GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION",0.404397705544933,0.656413666971486,0.0247410070769755,0.37392611486835,1.03776342093346,27,"DAB1;SYNE2;DISC1;LRP8","GO:BP"
"GOBP_CELL_JUNCTION_DISASSEMBLY",0.436684782608696,0.683948281299275,0.0329767453836388,-0.329167849752318,-1.00913218524225,28,"DKK1;DUSP3;C1QL1;ITGAM;CX3CL1;STON1;SARM1;C3;PIK3R1;PRICKLE1;SNAI2;MAPRE2;VANGL2;TGFB3;TGFBR1","GO:BP"
"GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0.448841059602649,0.683948281299275,0.0236593460744712,0.39355269943378,1.01119493144647,19,"CHST7;B3GAT1;CSGALNACT1","GO:BP"
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION",0.448033472803347,0.683948281299275,0.02386460346087,0.40454831740732,1.01156641248286,17,"MSX2;HEY2;BMP4;FGF8","GO:BP"
"GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0.441867043847242,0.683948281299275,0.033538078140941,-0.310510573531638,-1.00880080516994,36,"VCAM1;HMCN1;NLGN1;CXADR;FAT4;AMIGO2;PVR;NECTIN3;CDH2;SCARF2","GO:BP"
"GOBP_HETEROTYPIC_CELL_CELL_ADHESION",0.442740926157697,0.683948281299275,0.0355432910251727,-0.281380825678004,-1.00329220028593,54,"PARVA;ITGB3;GLDN;VCAM1;CXADR;MYADM;MIR221;ITGA4;DSG2;THY1;PTPRC;ITGAM","GO:BP"
"GOBP_KERATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS",0.439243027888446,0.683948281299275,0.0240547658605916,0.400846940680565,1.01679015985131,18,"B3GNT3;CHST5;B3GNT2;B3GNT7;CHST2;CHST6;SLC35D2","GO:BP"
"GOBP_POSITIVE_CHEMOTAXIS",0.438289744343227,0.683948281299275,0.0221299348211727,0.317634452758097,1.01397538409093,54,"FGF7;CXCL12;F2RL1;S100A4;SEMA5A;KDR;F7;SCG2;BMP4;FGF8;PGF","GO:BP"
"GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",0.440525150268902,0.683948281299275,0.0232240698938442,0.360302025470103,1.0102565973882,28,"TRPV4;CMKLR1;MTUS1;RARRES2;STAP1;MDK;MMP28;CCL5;C3AR1","GO:BP"
"KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION",0.437094155844156,0.683948281299275,0.020884454741678,0.287265058592616,1.01415645318534,107,"CXCL12;PECAM1;NCF4;PIK3R5;CLDN23;MYL9;PIK3R3;VAV3;RAC2;AFDN;NOX3;NCF2;CLDN4;NCF1;ACTN2;CLDN15;ESAM;VAV1;PLCG2;CLDN10;MMP9;CLDN7;PIK3CG","KEGG"
"GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS",0.456411982497476,0.690785703239423,0.023653360411628,0.412847236074468,1.00358508540513,15,"CXCL12;CCR1;CCL5;FPR2","GO:BP"
"GOBP_BASEMENT_MEMBRANE_ORGANIZATION",0.477127967573827,0.697269877457965,0.032484202040503,-0.2971387852408,-0.990715948219446,40,"CAV1;NTN4;HMCN1;CMA1;COL4A1;PXDN;PHLDB1;PHLDB2;LAMB2;PLOD3;PRICKLE1;LAMA2","GO:BP"
"GOBP_MONONUCLEAR_CELL_MIGRATION",0.479373040752351,0.697269877457965,0.0183406145993195,0.262923818417971,0.992715274022106,186,"ARHGEF5;CCL26;CXCL12;CCR7;PECAM1;CXCL13;TRPV4;CMKLR1;GCSAM;TNFSF14;MTUS1;GAS6;APOD;JAML;FLT1;TRPM2;RARRES2;STAP1;MYO1G;IL27RA;EDN2;SPN;XCL1;SPI1;MDK;CCR1;MCOLN2;ALOX5;MMP28;CCL5;IL12A;CD69;FPR2;C3AR1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION",0.472028945171166,0.697269877457965,0.0319289469770344,-0.312239747227711,-0.987901650725046,32,"THBS1;MMP14;PHLDB2;HOXA7;ARHGAP6;NF2;PIK3R1;RASA1;ADAM15;RCC2;CORO1C;DLC1;FAM107A;PLET1;SERPINE1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",0.474861739567622,0.697269877457965,0.0298998598093173,-0.354051509493406,-0.981864451006968,18,"MCC;MIR130A;PFN2;IL4;PTPRR","GO:BP"
"GOBP_PROTEOGLYCAN_METABOLIC_PROCESS",0.471161048689139,0.697269877457965,0.0380399476968455,-0.249089216238787,-0.992791772325348,101,"COL11A1;EDNRB;SLC2A10;BMPR1B;DSEL;B4GAT1;ST3GAL1;ANGPT1;ST3GAL6;UST;HGSNAT;EDNRA;SULF1;CNMD;CHST10;DSE;ADAMTS12;CHSY1;B3GAT2;IDS;HS3ST3A1;ST3GAL4;CHST11","GO:BP"
"GOBP_REGULATION_OF_NEUTROPHIL_MIGRATION",0.465912305516266,0.697269877457965,0.0324960101604023,-0.305717146157747,-0.993227701364469,36,"EDN1;IL1R1;RIPOR2;RAC3;MYD88;SLIT2;CXCL8;TNFAIP6;BST1;TIRAP;FUT4;DPP4;C5AR1;RTN4","GO:BP"
"GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.487748138957816,0.700356302093275,0.0213021424335557,0.335076762453139,0.982312725900674,35,"MSX2;NOG;OLFM1;HEY2;BMP4;HEY1;FGF8;ACVRL1;BMP2;ACVR1;JAG1","GO:BP"
"GOBP_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",0.485475792988314,0.700356302093275,0.0349834797451947,-0.264774138755783,-0.982348213156385,67,"TACR1;DOCK1;MCC;MIR130A;ARHGAP5;TGFBR2;PFN2;MIR221;MIR222;HAS2;IL4;ITGA3;PTPRR;ITGA2;DOCK5;ADAM9;RTN4;HIF1A;SOX9;TGFB2;GLIPR2;MAPRE2;CTSH","GO:BP"
"GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0.495428973277075,0.702589475036947,0.0356313584168532,-0.255468177612294,-0.980169954745035,80,"ITGB3;VCAM1;ITGB4;CYP1B1;ITGB8;FBN1;ITGBL1;RAC3;EPHA2;ITGA4;EFNA1;ITGA3;ITGAM;DPP4;ITGA2;RET;ADAM9;LIF;PTPN6;COL16A1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION",0.495576504713561,0.702589475036947,0.0200270913221196,0.301859742305782,0.98039118859659,59,"RGCC;APOH;CXCL13;ADGRB1;PTPRM;PPARG;MAP2K5;DLL4;ANGPT4;ACVRL1;MIR132;MIR212;SERPINF1;JUP;MIR361;MMRN2","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",0.504839601769911,0.711220571046919,0.0190271773448925,0.283624221562785,0.979443127086339,90,"TBX5;HOPX;ST8SIA2;NTRK1;SLITRK5;ADGRB1;FLRT2;KDR;ACE2;ADGRB3;CNTNAP2;EPHB1;CRB3;AGT;EFNA5;ACVRL1;THBS2;LRRN3","GO:BP"
"REACTOME_TGF_BETA_RECEPTOR_SIGNALING_IN_EMT_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.509836892550866,0.713771649571212,0.0218735929051576,0.39307439626338,0.968675335672807,16,"CGN","Reactome"
"GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",0.520085209981741,0.719489732231204,0.0317823370906005,-0.274638460952073,-0.962976645646363,50,"DDR2;VIM;IL6;SERPINB7;IL6R;COL5A1;FOSL2;MIR218-1","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",0.520345252774353,0.719489732231204,0.0279022954859226,-0.356107150745607,-0.954232943253534,16,"IL6;IL6R;IL6ST;ANK3;HTR2A;JAK1;CTNNB1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",0.526086956521739,0.722966124299813,0.0294489133351372,-0.312509112266032,-0.958061376912813,28,"THBS1;DKK1;MMP14;PHLDB2;ARHGAP6;IKBKB;WNT5A;RCC2;CORO1C;DLC1;FAM107A;PTPN13","GO:BP"
"GOBP_GLIAL_CELL_MIGRATION",0.52931854199683,0.722971667117622,0.032226936967927,-0.267708586240849,-0.963563270824637,57,"VCAN;CCL2;MIR221;MIR222;PTPRB;APCDD1;MATN2;MMP14;CX3CL1;CSF1;SRGAP2C;RTN4;SRGAP2;NR2E1;TGFB2;TSPO;MBOAT7;AZU1;P2RX4","GO:BP"
"GOBP_CELL_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0.533556485355649,0.723819125875888,0.0210915150448381,0.379275874628322,0.948373085069042,17,"NPNT;CXCL13;PODXL;CCL5;SKAP1;ITGA5","GO:BP"
"GOBP_MESENCHYMAL_TO_EPITHELIAL_TRANSITION",0.536401673640167,0.723819125875888,0.0210092343989005,0.378594456747547,0.946669210868119,17,"CITED1;PAX8;BASP1;SALL1","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION",0.544831730769231,0.730792261630585,0.0158456123466287,0.250717706869595,0.970088296217799,240,"IGF2;PCK1;CCR7;CD80;IL36B;RAG1;LCK;NOD2;CD4;IL12RB1;IHH;WNT10B;ZBTB16;SELP;ACTL6B;TNFSF14;HHLA2;TNFSF9;SHH;CD24;DUSP10;HLA-G;IL23R;FCHO1;CARD11;SOCS1;IL2RG;SPN;XCL1;SASH3;MDK;CD74;B2M;IL23A;ALOX5;HLA-DMA;CCL5;VAV1;IL12A;CD6;NCKAP1L;SKAP1;JAK2;SOX4;CHST2;RUNX3;HLA-A","GO:BP"
"GOBP_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0.57256169212691,0.745661738583882,0.0293268456891866,-0.278468725294433,-0.941396450853241,43,"VCAM1;IL6;ETS1;RELA;ELANE;MIR221;MIR222;ITGA4","GO:BP"
"GOBP_MACROPHAGE_MIGRATION",0.562578222778473,0.745661738583882,0.0308187898420047,-0.264936823246331,-0.944659422656439,54,"THBS1;EDNRB;TRIM55;CCL2;SFTPD;CNN2;MMP14;CX3CL1;CSF1;C5AR1;RTN4;B4GALT1;MAPK1;MIF;CKLF;MMP2;PTPRJ;AZU1;P2RX4","GO:BP"
"GOBP_NEURON_MIGRATION",0.562665992158847,0.745661738583882,0.0161169037246187,0.256048959599311,0.958530892065522,170,"ASCL1;KIF26A;CXCL12;CCR4;DAB1;ERBB4;SEMA6A;FLRT2;MDGA1;CAMK2A;CAMK2B;TNN;DCDC2;GAS6;KIAA0319;CELSR1;ADGRL3;DISC1;MDK;SCRT1;LHX6;CNTN2;CCKAR;ARX;NKX2-1","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.570501168527655,0.745661738583882,0.027192973763518,-0.311215063953621,-0.927068441831736,24,"DDR2;VIM;SERPINB7","GO:BP"
"GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION",0.567593480345158,0.745661738583882,0.0194403445879685,0.335568607836754,0.925092054218199,26,"HEPACAM;PECAM1;ABCB1;ILDR1;DSP","GO:BP"
"GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS",0.596953348143446,0.761340165549862,0.0185797830965084,0.322859709620907,0.90998172119646,29,"GLCE;CSGALNACT1;HS3ST5;EXTL3;SLC35D2;TCF7L2;HS2ST1;NDST4;HS6ST1;EXT2","GO:BP"
"GOBP_PROTEIN_LOCALIZATION_TO_NON_MOTILE_CILIUM",0.588177339901478,0.761340165549862,0.0257614261895529,-0.344131712533616,-0.907416697559942,15,"PCARE;BBIP1;ARL13B;RPGR","GO:BP"
"GOBP_REGULATION_OF_HOMOTYPIC_CELL_CELL_ADHESION",0.598019801980198,0.761340165549862,0.0278688129775025,-0.282743364079975,-0.918589438344114,36,"IL6;IL6R;SERPINE2;C1QTNF1;IL6ST","GO:BP"
"GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",0.60003242542153,0.761340165549862,0.0188236461509292,0.340051330487247,0.905434944867529,22,"CXCL12;CCR1;CCL5;FPR2;DUSP1;CCN3;NBL1;TNFSF18","GO:BP"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX",0.601594684385382,0.761340165549862,0.0158648077830046,0.260786346690276,0.937217236658755,123,"ADAMTS8;FBN3;MMP13;COL26A1;MMP1;COL6A3;CDH1;CTSV;MMP17;ADAMTS4;MMP10;SCUBE1;SPP1;COL2A1;CTSS;ELN;LAMC2;NID1;COL9A3;COL25A1;ACAN;MMP11;FURIN;CAPN14;ADAMTS18;MMP12;MMP15;BCAN;MMP9;TMPRSS6;CAPN9;CAPN8;ADAM8;FBN2;LAMB3;CAPN10;COL6A6;MMP16;CTSB","Reactome"
"GOBP_POSITIVE_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",0.608427267847558,0.765661280886814,0.0266494284733211,-0.297561555126766,-0.907365364161526,27,"DDR2;IL6;CFLAR;SMAD3;FSCN1;SOX9;TGFB2;MIR27B;RB1","GO:BP"
"GOBP_CHONDROITIN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS",0.617135425134125,0.767990751278022,0.0184459095608006,0.329493018879236,0.891980731331102,24,"CHST7;B3GAT1;CSGALNACT1;HEXB;IGF1;HYAL1","GO:BP"
"REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES",0.616445266520935,0.767990751278022,0.0189657655462325,0.361922980101607,0.891907149308999,16,"CACNG7;CACNA1H;SPP1","Reactome"
"GOBP_CELL_MIGRATION_IN_HINDBRAIN",0.627229888926287,0.77624030452756,0.0187191176691419,0.36286762068107,0.882090275218124,15,"DAB1;EPHB1","GO:BP"
"GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT",0.640106241699867,0.787823066707529,0.0182131166810028,0.343827408832587,0.872154157880284,18,"TBX5;BMP7;DCHS1;BMP4","GO:BP"
"GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",0.652045342533268,0.793740353899716,0.0177861173824647,0.33290268674413,0.867674950355926,20,"CLDN23;CLDN4;CLDN15;BMP2;CLDN10;CLDN7;CLDN6;CLDN19","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN",0.655544488711819,0.793740353899716,0.0178606421248588,0.339600498895873,0.861432159047186,18,"CXCL13;FOXC2;PODXL;CCL5;NCKAP1L;SKAP1;FERMT1","GO:BP"
"HALLMARK_MYOGENESIS",0.65236648949633,0.793740353899716,0.0139882090330077,0.245410319035155,0.922365598739396,179,"CHRNA1;EFS;DES;TNNT3;CASQ2;CACNA1H;MYBPC3;COL6A3;CAMK2B;APOD;PTP4A3;MYH7;ANKRD2;REEP1;ACHE;FHL1;FST;CTF1;RYR1;MYOZ1;ACTN2;CASQ1;MYL4;VIPR1;GJA5;TNNI2;TNNT1;TAGLN;KCNH2;LDB3;CRYAB;ITGB5;FOXO4;KLF5","Hallmark"
"GOBP_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION",0.668625146886016,0.800752324545834,0.0265811950045366,-0.263595625600937,-0.891116178805312,43,"THBS1;STARD13;MIR2355;MIR221;SPRED1;MEF2C;FGF2;TBXA2R;MIR505;HMGB1;CARD10","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS",0.673956762192056,0.800752324545834,0.0238402778825044,-0.308415375818329,-0.855305190177734,18,"CCL2;SLIT2;TNFAIP6;DPP4;KLRK1;MIF","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION",0.671714252687551,0.800752324545834,0.0122507856050572,0.234289118757765,0.927135728012159,322,"KRT16;TBX5;CXCL12;RGCC;APOH;TRIB1;CXCL13;ERBB4;CDH1;ADGRB1;MAPK15;NOG;TNN;NGFR;GCSAM;SEMA5A;ABCC8;GHSR;CYGB;PTPRM;PPARG;APOD;PODN;ADORA3;SHH;AFDN;DUSP10;DNAI3;MAP2K5;SCAI;BST2;PIP5KL1;STAP1;IL27RA;MARVELD3;BMP4;SEMA6D;CD300A;ALOX15B;PTPRU;ACVR1C;TIE1;CD74;DLL4;ANGPT4;MMP28;ACVRL1;WAS;NKX2-1;MIR132;CCL28;CD69","GO:BP"
"GOBP_PROTEOGLYCAN_CATABOLIC_PROCESS",0.675634773835547,0.800752324545834,0.0176053733258637,0.344767012528207,0.849628733808184,16,"ADAMTS4;HEXB;HYAL1;BTK;IDUA;GPC1","GO:BP"
"GOBP_REGULATION_OF_EXTRACELLULAR_MATRIX_ORGANIZATION",0.681243926141885,0.803150733977802,0.0279610991295042,-0.245583282034767,-0.895150609154311,61,"DDR2;ITGB3;IL6;SLC2A10;FAP;HAS2;PRDM5;DPP4;LAMB2;CFLAR;SMAD3;FSCN1;LAMA2;SOX9;TGFB2;MIR27B;RB1","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION",0.694649585531274,0.810424516453152,0.0156048222565447,0.279617715747793,0.865823299041404,46,"ENPP2;FGF7","GO:BP"
"HALLMARK_ANGIOGENESIS",0.692746536267319,0.810424516453152,0.0246628608007113,-0.276999228600581,-0.866007270418005,30,"VCAN;COL5A2;VEGFA;FSTL1;NRP1;STC1","Hallmark"
"GOBP_MONOCYTE_CHEMOTAXIS",0.704922644163151,0.818148561101273,0.0249518236959457,-0.269260340060065,-0.86363133798961,34,"IL6;CCL2;IL6R;ANXA1;ANO6;PTPRO;SLIT2","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_CHEMOTAXIS",0.719730573353047,0.831029115624137,0.016340675127523,0.313972486400759,0.818335424731171,20,"TRPV4;CMKLR1;RARRES2;MDK;CCL5;C3AR1","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.738461538461539,0.848284023668639,0.0260191746680826,-0.243272106251452,-0.862506036456525,53,"DAB2;IL6;LOXL2;EMP2;ENG;TGFBR2;MIR221;MIR222;TWIST1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.745118813379749,0.848990171724808,0.0146526834171182,0.271683718090666,0.834434370549985,44,"TBX5;OVOL2;NOG","GO:BP"
"GOBP_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.746656534954407,0.848990171724808,0.0146820246942931,0.272834626971498,0.829988245254574,42,"NPPC;RGCC;IHH;SERPINF2;CYGB;BMP4;CST3;MYB","GO:BP"
"GOBP_MESENCHYMAL_CELL_DIFFERENTIATION",0.756490384615385,0.855827505827506,0.0110720708378235,0.22944256719894,0.887769563119158,240,"TBX5;SOX8;RGCC;BMP7;ERBB4;OVOL2;SEMA6A;WNT11;GBX2;FOXC2;MSX2;NOG;SEMA3D;S100A4;RFLNB;SEMA5A;OLFM1;SHH;HEY2;TIAM1;FGF19;BMP4;SEMA6D;HEY1;FGF8;SEMA5B;AXIN2;MDK;SLC39A6;TNXB;AGT;LRG1;ACVRL1;ZFP64;NKX2-1;HPN;BMP2;KBTBD8;CYP26C1;TCF21;FGFR2;ACVR1;RPS7;JAG1;HES1;SEMA6C;IGF1;KLHL12;IL17RD;ADAM8;SPSB3;EOMES;RANBP3L;RADIL;SDCBP;WNT16;NRTN;TCF7L2;ELL3;TGFBR3L","GO:BP"
"GOBP_HOMOTYPIC_CELL_CELL_ADHESION",0.768115942028985,0.860219127908813,0.0278187511834534,-0.223763819761958,-0.877583662106473,91,"ITGB3;CSRP1;IL6;IL6R;SLC7A11;SERPINE2;C1QTNF1;CXADR;IL6ST;DSG2;HSPB1;GATA1;TJP2;ACTN1;TYRO3;MYH9;ACTB;ANK3;RDX;PTPN6;HTR2A;MIP","GO:BP"
"GOBP_MACROPHAGE_CHEMOTAXIS",0.779342004590666,0.860219127908813,0.0141628429330862,0.268489946954147,0.80456133260319,39,"TRPV4;CMKLR1;MTUS1;RARRES2;STAP1;EDN2;MDK;MMP28;CCL5;C3AR1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION",0.776595744680851,0.860219127908813,0.0251123051873433,-0.236772506526316,-0.844236662066812,54,"THBS1;PTPRO;FBLN1;MMP14;ACTN4;PHLDB2;KANK1;HOXA7;CX3CL1;ARHGAP6;NF2;PIK3R1","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_COLLAGEN_METABOLIC_PROCESS",0.772803769774487,0.860219127908813,0.0156583096372466,0.319560022786599,0.776814387350065,15,"NPPC;CYGB;CST3;CYP7A1;MIR29A","GO:BP"
"GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION",0.781050151464153,0.860219127908813,0.0155047113990289,0.316379883504221,0.769083827291938,15,"GCSAM;APOD;IL27RA;CD69","GO:BP"
"GOBP_NUCLEAR_MIGRATION",0.78341384863124,0.860219127908813,0.0224730382680638,-0.261009813851717,-0.795906798828234,27,"LMNB1;DOCK7;TACC3;DYNC1H1;CEP120;LMNB2;LMNA;MYH10;TACC1;TMEM201","GO:BP"
"GOBP_REGULATION_OF_CILIUM_DEPENDENT_CELL_MOTILITY",0.792153047989624,0.862151368386971,0.0147615509813077,0.289684865139633,0.77132708029942,22,"IRGC;TAC3;TTLL6;TEX101;RNASE10;CFAP206;PGAM4;CATSPER1;PRDM14;GAS2L2","GO:BP"
"GOBP_REGULATION_OF_MACROPHAGE_MIGRATION",0.792871347713018,0.862151368386971,0.0139100093882218,0.265690991541064,0.803832444496393,41,"TRPV4;CMKLR1;MTUS1;RARRES2;STAP1;MDK;MMP28;CCL5;C3AR1","GO:BP"
"GOBP_TISSUE_MIGRATION",0.80209324452902,0.86796563659179,0.0120257231595807,0.23725917936174,0.833180050051918,103,"ENPP2;KRT16;ACTG2;FGF7","GO:BP"
"GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",0.811255742725881,0.872645668029174,0.0109230479327503,0.228788388957724,0.852495093066578,165,"TBX5;RGCC;BMP7;OVOL2;WNT11;MSX2;NOG;S100A4;RFLNB;OLFM1;HEY2;TIAM1;BMP4;HEY1;FGF8;AXIN2;MDK;SLC39A6;TNXB;AGT;LRG1;ACVRL1;NKX2-1;HPN;BMP2;KBTBD8;FGFR2;ACVR1;JAG1;IGF1;KLHL12;IL17RD;ADAM8;SPSB3;EOMES;SDCBP;WNT16;TCF7L2;ELL3;TGFBR3L","GO:BP"
"GOBP_REGULATION_OF_CELL_JUNCTION_ASSEMBLY",0.81810531377735,0.872645668029174,0.00988710069268439,0.222613956151713,0.8610109496501,239,"TBX5;HOPX;LZTS1;ST8SIA2;NTRK1;SLITRK5;ADGRB1;FLRT2;MDGA1;LRP4;GHSR;KDR;APOD;ACE2;ACE;NECTIN1;ASIC1;SIGMAR1;ADGRB3;RAB17;CARMIL3;CNTNAP2;ICAM5;EPHB1;NEURL1;PRKCH;SLC12A5;NRXN2;CRB3;AGT;EFNA5;ACVRL1;THBS2;CAMSAP3;LRRN3;LRRC4B;PTPRA;DUSP22","GO:BP"
"GOBP_REGULATION_OF_GLIAL_CELL_MIGRATION",0.816737025080705,0.872645668029174,0.020610604530351,-0.279927277929614,-0.764468889379428,17,"MIR221;MIR222;CX3CL1;CSF1","GO:BP"
"GOBP_POSITIVE_REGULATION_OF_NEURON_MIGRATION",0.832758620689655,0.884066023860108,0.0201884140929854,-0.281012766938546,-0.740982791356806,15,"WDR62;KIF20B;SHTN1;SRGAP2C","GO:BP"
