"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"SNF5_DN.V1_UP","SNF5_DN.V1_UP",152,-0.53919401890951,-1.17653765008051,0.193480300187617,0.495534801779266,0.423986996174773,1240,"tags=16%, list=5%, signal=15%","2870/6891/113277/6892/389792/26586/3913/80205/2192/6510/4323/6533/8549/699/54892/51514/5631/11065/9212/10112/51196/9750/55355/25890"
"P53_DN.V2_DN","P53_DN.V2_DN",124,-0.545721473801557,-1.16899884313758,0.210366224601533,0.495534801779266,0.423986996174773,1805,"tags=22%, list=8%, signal=20%","50809/11162/4185/7439/899/728/56894/7161/2121/6641/28965/3213/1058/4007/10842/29899/22936/3676/3161/1870/10403/9751/6045/8329/586/658/3008"
"ESC_J1_UP_LATE.V1_UP","ESC_J1_UP_LATE.V1_UP",164,-0.532739546507542,-1.16869226662481,0.196046511627907,0.495534801779266,0.423986996174773,1397,"tags=21%, list=6%, signal=20%","6764/30061/144165/10954/80201/8910/64283/1942/27063/4646/2487/2250/467/2627/53373/5033/23654/11135/1282/10370/22822/5270/8974/55332/51232/1284/4017/57619/154796/80114/1601/143686/3491/55742/1490"
"MEL18_DN.V1_UP","MEL18_DN.V1_UP",137,-0.53799202365079,-1.16477292199995,0.209804389312977,0.495534801779266,0.423986996174773,2156,"tags=29%, list=9%, signal=27%","55240/5069/3976/2152/25966/7436/50515/8140/9955/2191/8614/27286/3995/595/7301/1012/80380/4494/3575/8323/5744/1435/6510/10123/1906/3676/56937/3675/3037/444/4907/8038/54541/7424/8829/1969/7422/23657/8728/3696"
"RELA_DN.V1_UP","RELA_DN.V1_UP",125,-0.541914265680773,-1.16165445599292,0.216899696048632,0.495534801779266,0.423986996174773,2069,"tags=16%, list=9%, signal=15%","2152/8287/274/56981/1195/6541/28965/3371/1942/6347/2247/467/4782/6617/11067/7071/7422/8522/5163/8284"
"RB_DN.V1_DN","RB_DN.V1_DN",114,-0.546265785692758,-1.16109903968829,0.224031581544535,0.495534801779266,0.423986996174773,1546,"tags=18%, list=7%, signal=16%","8140/9637/25819/8614/3371/3998/5362/960/7473/5033/26002/85027/8038/91663/54541/79094/8340/3486/10397/857"
"PTEN_DN.V1_DN","PTEN_DN.V1_DN",142,-0.53426107107461,-1.16025305042621,0.215257244234181,0.495534801779266,0.423986996174773,1910,"tags=10%, list=8%, signal=10%","2014/2823/9486/2791/5288/8910/7291/752/7368/5270/114897/8360/7431/7039/1009"
"PDGF_UP.V1_DN","PDGF_UP.V1_DN",101,-0.550512872782365,-1.15870047549563,0.235426852200075,0.495534801779266,0.423986996174773,1684,"tags=18%, list=7%, signal=17%","415/54552/1287/602/10293/3575/23268/316/4052/444/56243/2863/416/9886/1501/1278/3012/10512"
"GCNP_SHH_UP_LATE.V1_DN","GCNP_SHH_UP_LATE.V1_DN",164,-0.525028120542914,-1.1517753999334,0.22046511627907,0.495534801779266,0.423986996174773,1799,"tags=11%, list=8%, signal=10%","8263/5734/5795/83871/6376/54867/63901/1906/651746/3339/81/8497/7424/1265/138151/79668/2042/51421"
"CSR_EARLY_UP.V1_UP","CSR_EARLY_UP.V1_UP",149,-0.528143079585612,-1.15162805600617,0.225954198473282,0.495534801779266,0.423986996174773,2321,"tags=18%, list=10%, signal=16%","51068/9686/2152/5829/285761/10802/24145/6662/29970/6566/6461/59274/122786/285704/126626/23007/10276/6781/91283/8767/4907/8204/23187/8325/7071/6482/2113"
"ATF2_UP.V1_UP","ATF2_UP.V1_UP",150,-0.526676552630728,-1.14743013128879,0.23037080635668,0.495534801779266,0.423986996174773,2040,"tags=17%, list=9%, signal=15%","5424/10863/80303/23457/3237/5331/55690/79870/79682/51659/9830/9833/10733/58504/5365/51514/51308/114088/7083/6045/23468/64151/2305/4133/79642"
"ATF2_UP.V1_DN","ATF2_UP.V1_DN",164,-0.522802954068495,-1.14689396233851,0.227906976744186,0.495534801779266,0.423986996174773,2110,"tags=25%, list=9%, signal=23%","9915/283131/27295/9672/51279/57088/9358/2121/10085/10610/10363/11037/6424/80201/7163/92/11145/1012/6586/11341/8714/22834/6347/64288/5806/79901/1545/11067/3554/5737/205/6319/768/51313/115207/3556/3400/7412/2202/4781/22998"
"RAF_UP.V1_UP","RAF_UP.V1_UP",182,-0.518338053283136,-1.1461956027507,0.225421589996558,0.495534801779266,0.423986996174773,2026,"tags=21%, list=9%, signal=19%","51/79710/10874/23406/5264/151011/5734/64762/114876/8910/10979/23092/960/8714/10020/51097/5144/7368/1545/444/831/10602/1827/4734/25825/5631/1956/51232/2034/5836/5311/10403/2770/23089/115207/5236/55214/55742"
"BMI1_DN.V1_DN","BMI1_DN.V1_DN",124,-0.534564770363941,-1.14509988728204,0.240661881007422,0.495534801779266,0.423986996174773,2153,"tags=21%, list=9%, signal=19%","7227/80303/8349/6492/11037/51015/55228/23057/1917/6337/25840/23635/55601/5142/10481/23321/3554/94081/8365/191585/1806/55816/55885/3400/8522/8355"
"TBK1.DF_UP","TBK1.DF_UP",280,-0.504325663060448,-1.14500799458424,0.192038495188101,0.495534801779266,0.423986996174773,2015,"tags=18%, list=9%, signal=17%","5925/5998/2014/5877/7079/22978/9648/2791/375449/1789/694/29970/9988/2920/3162/7128/10979/1942/3321/4771/80205/5293/8323/5744/467/23052/10635/79901/5523/54629/1845/7837/10602/9792/3554/1397/5627/2026/9837/1152/9886/26278/55076/81031/54453/23089/64759/11163/1601/7039/1462"
"CAMP_UP.V1_DN","CAMP_UP.V1_DN",191,-0.513219265824383,-1.13914095616066,0.233161806746712,0.495534801779266,0.423986996174773,1964,"tags=18%, list=9%, signal=17%","7917/1195/51062/347733/3320/3423/5594/7114/10712/473/6453/60468/26115/2776/3575/4673/23576/11031/667/23022/301/7077/3983/23187/5066/5210/80727/2026/330/11167/394/4133/10397/817/3488"
"STK33_UP","STK33_UP",268,-0.495246395434756,-1.12014955023796,0.236393622869709,0.495534801779266,0.423986996174773,2108,"tags=18%, list=9%, signal=16%","1612/132789/79717/168455/25780/8349/6252/151011/64718/24145/2791/57561/10135/2920/3162/55026/10333/25943/137835/602/10842/9586/390/64651/79739/6781/7035/79901/201895/2673/301/444/161742/22822/8829/8350/3572/8942/8339/51313/54453/9839/23657/4254/3176/84159/3696/56975"
"AKT_UP_MTOR_DN.V1_UP","AKT_UP_MTOR_DN.V1_UP",162,0.414162729186902,1.1180983521294,0.188395415472779,0.495534801779266,0.423986996174773,1439,"tags=17%, list=6%, signal=16%","51655/4645/1717/1718/11221/5327/64116/56169/55061/10367/116372/51573/4355/312/5058/57494/4047/10900/23416/10347/102/3918/1363/1843/8879/8877/1497/9513"
"STK33_NOMO_DN","STK33_NOMO_DN",249,-0.496167807665453,-1.11745573091395,0.241142604074402,0.495534801779266,0.423986996174773,2353,"tags=20%, list=10%, signal=19%","135293/26999/79161/5424/129804/3899/246721/25960/79656/7407/56994/84706/2823/54682/7164/30061/120892/440145/202/323/114876/10327/79680/91056/122953/25938/9615/27350/5425/306/22824/4147/23007/1829/80312/285758/23576/23363/9744/54947/5074/51449/9122/4734/203547/25825/112399/55076/6319/10512/3005"
"PRC2_SUZ12_UP.V1_UP","PRC2_SUZ12_UP.V1_UP",151,0.416756861388888,1.1166972425631,0.201215395003376,0.495534801779266,0.423986996174773,1762,"tags=17%, list=8%, signal=15%","3866/3936/2118/23251/81563/6123/81617/1520/1690/116372/9846/23149/1636/9617/11118/867/54039/770/81569/2196/57573/970/27344/3783/28962"
"MTOR_UP.V1_DN","MTOR_UP.V1_DN",167,0.406589324161213,1.10406393070988,0.20492396813903,0.495534801779266,0.423986996174773,1832,"tags=12%, list=8%, signal=11%","3866/51655/4804/221476/23038/51380/27143/56944/8660/23416/1363/1843/3852/11095/92565/1497/5360/3977/166785/23522"
"MTOR_UP.N4.V1_DN","MTOR_UP.N4.V1_DN",169,-0.514269996187682,-1.13071686552092,0.248088950660181,0.504267758407106,0.431459044626401,2894,"tags=22%, list=13%, signal=19%","51809/63920/79364/55758/9742/26054/901/349152/26511/90120/23177/7716/57396/474344/283131/55729/9662/130872/1195/9648/79870/23380/7561/90806/4311/83990/1602/9975/7035/11078/54880/55320/85459/26137/8357/84159/3005"
"KRAS.LUNG_UP.V1_UP","KRAS.LUNG_UP.V1_UP",103,-0.538473373961808,-1.13551055157394,0.268307923019245,0.505049745207474,0.432128124241689,2564,"tags=18%, list=11%, signal=16%","116828/83734/685/5801/3237/23098/9955/1794/26272/79625/80380/3673/78995/10402/89795/8829/79940/2113/131566"
"GCNP_SHH_UP_EARLY.V1_DN","GCNP_SHH_UP_EARLY.V1_DN",148,-0.518200076416636,-1.12920603610417,0.256756756756757,0.505049745207474,0.432128124241689,1655,"tags=19%, list=7%, signal=18%","8349/6492/202/3213/114609/64208/90102/5308/4071/6347/84978/1374/84532/3676/7112/3037/444/4600/56243/63899/10370/3554/10769/115361/4054/2113/80014/51421"
"PTEN_DN.V1_UP","PTEN_DN.V1_UP",143,-0.518769471910055,-1.12697034944338,0.261229314420804,0.505049745207474,0.432128124241689,1972,"tags=18%, list=9%, signal=17%","9315/81553/79898/65986/347733/23114/79839/259217/5795/7570/22854/7025/576/627/1917/23635/1906/8470/4600/5210/55816/51196/658/5803/7412/5915"
"ESC_V6.5_UP_LATE.V1_UP","ESC_V6.5_UP_LATE.V1_UP",167,-0.51272792087931,-1.12639427330225,0.256930750492982,0.505049745207474,0.432128124241689,1431,"tags=19%, list=6%, signal=18%","9867/8910/1942/11015/5308/6586/4646/9663/2487/2250/51097/2627/5033/201895/1000/23654/1282/23024/8974/112399/22943/1284/5352/8325/4017/9462/154796/11149/10397/1601/3005"
"BMI1_DN_MEL18_DN.V1_DN","BMI1_DN_MEL18_DN.V1_DN",128,-0.52388705707215,-1.12491275503904,0.270080077651056,0.505049745207474,0.432128124241689,2106,"tags=26%, list=9%, signal=24%","283131/80303/11275/9077/10611/8349/53343/11037/79582/55228/27246/28985/23057/6337/25840/414/55601/5122/5142/23321/9122/3554/51308/1806/7373/55816/55885/3400/8522/2070/2/114884/8633"
"BMI1_DN_MEL18_DN.V1_UP","BMI1_DN_MEL18_DN.V1_UP",138,-0.518721902311132,-1.12357895716741,0.269652215340638,0.505049745207474,0.432128124241689,2143,"tags=30%, list=9%, signal=28%","5069/3976/2152/25966/7436/50515/323/8140/2191/8614/3995/85377/595/1012/306/80380/4494/3575/10938/5744/1435/467/10123/1906/3676/56937/3675/3037/56938/444/29968/8609/4907/8038/7424/330/7422/79627/9839/23657/8728/3696"
"ATF2_S_UP.V1_UP","ATF2_S_UP.V1_UP",160,-0.511254791555247,-1.11974553476434,0.266666666666667,0.505049745207474,0.432128124241689,2056,"tags=15%, list=9%, signal=14%","8287/9077/5371/79143/2146/202/79870/7292/79682/4835/27329/306/58504/59339/3236/79633/4131/7083/9493/10112/2305/22871/7153/79642"
"ESC_V6.5_UP_LATE.V1_DN","ESC_V6.5_UP_LATE.V1_DN",168,0.392397119968993,1.06808299829547,0.26228323699422,0.505049745207474,0.432128124241689,1896,"tags=18%, list=8%, signal=16%","26577/81848/2118/2103/1891/2012/6275/158219/2810/6446/400629/2735/7855/952/10381/147111/64858/55697/23223/84524/27292/84279/6696/3624/2199/2637/23522/2707/162239/637"
"RAPA_EARLY_UP.V1_DN","RAPA_EARLY_UP.V1_DN",163,-0.507937584352069,-1.11460674105534,0.272811809833779,0.5051070142467,0.432177124489155,2283,"tags=13%, list=10%, signal=12%","81553/4000/9796/2050/9919/7106/1400/22837/6641/2022/7025/7515/51097/6640/1397/10024/558/10346/3486/4233/6869/4281"
"RB_DN.V1_UP","RB_DN.V1_UP",111,-0.527307459061091,-1.11908556471103,0.287993075306047,0.516702302518623,0.442098226753902,3552,"tags=27%, list=16%, signal=23%","9187/2956/7832/4193/54962/4833/10572/9031/57575/4176/27113/54187/7306/139716/740/3397/7067/6484/4609/54682/2052/29089/11253/4175/7283/8438/6422/23654/1397/6241"
"CRX_NRL_DN.V1_UP","CRX_NRL_DN.V1_UP",128,-0.517590839826485,-1.11139324736552,0.29289007522446,0.516702302518623,0.442098226753902,1351,"tags=12%, list=6%, signal=12%","7128/11270/2683/4208/29899/6640/79658/651746/59339/9123/701/81624/6482/8522/2670/9249"
"AKT_UP.V1_DN","AKT_UP.V1_DN",173,-0.501470875524498,-1.10460133954282,0.291714747288253,0.516702302518623,0.442098226753902,2093,"tags=19%, list=9%, signal=17%","8476/27295/55504/7106/9358/9572/7164/10954/5507/8140/23410/5425/54494/6586/355/317649/4147/23708/51097/1903/50865/5142/2184/11201/1265/23024/285966/55332/10486/115207/3667/2202/56975"
"WNT_UP.V1_UP","WNT_UP.V1_UP",143,0.402067848459429,1.06950497747757,0.283398184176394,0.516702302518623,0.442098226753902,2815,"tags=27%, list=12%, signal=24%","4645/1718/2139/5570/2353/63917/2810/27010/2735/54437/2149/222487/6934/23139/8906/7008/733/4761/79080/3748/5176/9518/3481/3642/55915/79918/4157/91544/4486/23274/29888/51554/8398/972/1139/79657/11153/2906/5029"
"CRX_DN.V1_UP","CRX_DN.V1_UP",126,0.405001641864888,1.06680672155699,0.288288288288288,0.516702302518623,0.442098226753902,1315,"tags=12%, list=6%, signal=11%","24/6121/92558/2103/22925/8870/182/92840/1258/8612/219854/249/8991/105379197/51347"
"RPS14_DN.V1_UP","RPS14_DN.V1_UP",163,-0.498237150764535,-1.09332032910057,0.308380797396257,0.538945879561683,0.461130164330852,1829,"tags=20%, list=8%, signal=19%","59/9938/151011/5734/81855/4088/54502/7045/27063/11174/306/6347/10123/11031/5144/1545/10402/645323/4600/10602/6385/79962/10769/330/51232/8942/10346/54453/9462/115207/4082/3556/6653"
"KRAS.300_UP.V1_DN","KRAS.300_UP.V1_DN",105,0.413291639293882,1.06050707077765,0.3125,0.541087962962963,0.462962962962963,2791,"tags=24%, list=12%, signal=21%","3868/3860/72/6236/10669/684/8541/6876/10964/867/25861/4586/8687/56154/23242/55534/8911/51087/2299/50940/3963/2633/25809/5243/79861"
"RELA_DN.V1_DN","RELA_DN.V1_DN",104,-0.515393086870963,-1.08830124261887,0.337535888153789,0.573811009861441,0.490961291860056,1347,"tags=12%, list=6%, signal=12%","27286/3232/3575/10371/50937/7424/768/658/57082/8366/9734/3012/10150"
"SRC_UP.V1_DN","SRC_UP.V1_DN",148,-0.495502690250944,-1.07974632618031,0.336192714453584,0.573811009861441,0.490961291860056,2029,"tags=20%, list=9%, signal=18%","165918/10501/25885/54991/55783/4173/26036/5734/2146/57561/9955/5287/5288/29127/55120/5914/3575/1903/10733/11067/79733/29128/9837/1806/8829/1295/56986/58155/79642"
"BMI1_DN.V1_UP","BMI1_DN.V1_UP",138,-0.494168473795141,-1.07039493797723,0.357551214864221,0.602361055672156,0.515389138543021,2224,"tags=25%, list=10%, signal=23%","2317/5069/3976/2152/7436/59/50515/24145/8140/2191/8614/27286/3995/5362/595/306/80380/3575/5744/1435/6510/1906/3676/56937/3675/3037/444/4907/8038/7424/22943/22926/1969/3696/9249"
"BCAT_GDS748_DN","BCAT_GDS748_DN",42,-0.565950373282364,-1.0872179373861,0.368959237988514,0.605222609682913,0.517837527001423,2100,"tags=24%, list=9%, signal=22%","4292/653784/10362/84263/28965/6502/55958/54541/65250/55603"
"KRAS.BREAST_UP.V1_DN","KRAS.BREAST_UP.V1_DN",111,-0.504162153026659,-1.06996511813121,0.367874366266848,0.605222609682913,0.517837527001423,1886,"tags=10%, list=8%, signal=9%","5027/10085/9113/10333/27063/79625/5087/5737/114088/1290/51050"
"PRC2_EZH2_UP.V1_UP","PRC2_EZH2_UP.V1_UP",170,-0.482233687169213,-1.06107373267088,0.366832427431479,0.605222609682913,0.517837527001423,1770,"tags=18%, list=8%, signal=16%","63893/3423/80207/113146/9955/1287/10924/64208/27286/1012/3673/5744/79739/10123/1906/56937/10371/3570/1845/1288/8321/5787/8497/22926/8942/23236/115207/58155/1756/131566"
"YAP1_UP","YAP1_UP",45,-0.556203585508121,-1.07550577812041,0.379762735519888,0.611959183673469,0.52360144057623,1596,"tags=38%, list=7%, signal=35%","114971/23180/29998/3996/4478/128338/1267/541565/814/4338/23433/83648/5218/84441/51375/54680/10512"
"TBK1.DN.48HRS_DN","TBK1.DN.48HRS_DN",50,-0.547127699023031,-1.07198382021568,0.382361034672537,0.611959183673469,0.52360144057623,1669,"tags=16%, list=7%, signal=15%","8050/2582/94239/329/983/1282/1738/332"
"TGFB_UP.V1_UP","TGFB_UP.V1_UP",172,-0.478278306692567,-1.05299308150457,0.383185125303153,0.611959183673469,0.52360144057623,1869,"tags=17%, list=8%, signal=16%","23186/50515/23648/7090/9767/29970/10979/9612/6498/5293/7473/467/23189/22936/1906/6781/56937/8609/23187/59338/54880/54797/79633/5376/7071/51339/5209/29995/3667/1490"
"HOXA9_DN.V1_UP","HOXA9_DN.V1_UP",176,-0.474035170332667,-1.04533358005374,0.399100553505535,0.611959183673469,0.52360144057623,1829,"tags=16%, list=8%, signal=15%","59/26509/5734/64761/8754/8099/29970/5271/54502/51128/23092/51427/57698/1514/355/10140/10123/1545/10402/25939/10769/10973/10346/26128/8345/1456/8522/6653/1462"
"KRAS.KIDNEY_UP.V1_UP","KRAS.KIDNEY_UP.V1_UP",118,-0.489139420451124,-1.04255819729045,0.407702686127806,0.611959183673469,0.52360144057623,1921,"tags=22%, list=8%, signal=20%","57088/2823/9358/6252/2104/288/2628/6507/23057/4208/25840/6422/287/10402/23321/10580/10231/11069/114088/23236/55885/6653/1356/28951/2/22998"
"CYCLIN_D1_UP.V1_UP","CYCLIN_D1_UP.V1_UP",160,-0.47598592699556,-1.04249999250393,0.40011655011655,0.611959183673469,0.52360144057623,2284,"tags=14%, list=10%, signal=13%","1052/3397/1071/6256/274/6484/6560/20/649/6195/7070/11031/3835/23170/3339/5310/10481/3983/1969/1284/768/8358/4288"
"AKT_UP.V1_UP","AKT_UP.V1_UP",156,-0.476016308712692,-1.04046682474881,0.403227692667524,0.611959183673469,0.52360144057623,1260,"tags=17%, list=6%, signal=16%","5165/51141/5359/10801/8294/467/10040/5550/1906/7368/148534/6533/92521/493869/3554/10769/8365/205/25825/5836/11065/8340/116496/5214/5163/5784/2820"
"KRAS.50_UP.V1_DN","KRAS.50_UP.V1_DN",28,0.496366442892875,1.03014734323076,0.40906362545018,0.611959183673469,0.52360144057623,991,"tags=21%, list=4%, signal=21%","3868/3860/6236/10669/8541/10964"
"ESC_V6.5_UP_EARLY.V1_UP","ESC_V6.5_UP_EARLY.V1_UP",151,0.379949158520179,1.01807124715275,0.392302498311951,0.611959183673469,0.52360144057623,2610,"tags=19%, list=11%, signal=17%","5168/6263/64798/25907/10683/222962/55502/23339/94234/23031/93185/352954/201176/115584/9806/1951/2570/100420505/1948/387509/54557/10620/92749/368/55871/161725/4602/92979"
"DCA_UP.V1_UP","DCA_UP.V1_UP",143,0.381212195492076,1.01402870713516,0.404669260700389,0.611959183673469,0.52360144057623,1394,"tags=17%, list=6%, signal=16%","64581/6121/3860/2139/54/118491/51351/3362/4192/84951/23339/11119/9389/8994/23263/710/161176/7712/10319/81570/54943/57576/23341/23523"
"PDGF_ERK_DN.V1_DN","PDGF_ERK_DN.V1_DN",139,0.380646637234971,1.0126198551305,0.405878674171357,0.611959183673469,0.52360144057623,3428,"tags=25%, list=15%, signal=21%","10221/3860/1958/2904/4958/1843/4189/6903/4245/11064/1948/144699/3337/10253/84975/3425/1027/23401/25972/10279/24144/5546/23119/4097/6909/4215/4092/22992/669/8834/11070/9673/2535/5141/23515"
"RAPA_EARLY_UP.V1_UP","RAPA_EARLY_UP.V1_UP",140,-0.478509053850029,-1.03757690473635,0.413399857448325,0.613537883673308,0.524952199934381,1895,"tags=16%, list=8%, signal=15%","5530/5027/1195/6624/7090/1002/3096/5255/2356/388685/576/23155/444/7077/23386/23641/50937/3236/22926/23468/154796/169611/1290"
"TGFB_UP.V1_DN","TGFB_UP.V1_DN",178,-0.467959769698604,-1.03268629328515,0.421464762782128,0.616043077900085,0.527095681625741,1978,"tags=18%, list=9%, signal=16%","79156/23586/26298/5734/3659/6502/8099/2920/23012/54502/5362/23338/8436/23036/10020/22834/60485/5806/55893/3339/7368/81930/9792/1282/10370/2863/330/1525/2770/2070/4254/84159"
"KRAS.600_UP.V1_DN","KRAS.600_UP.V1_DN",207,0.359049112789595,0.999941639292816,0.421676545300593,0.616043077900085,0.527095681625741,3246,"tags=25%, list=14%, signal=22%","3868/3860/72/3872/10076/10825/6236/10669/684/8541/710/23031/1258/6876/10964/867/25861/80833/4586/57124/8687/56154/51274/1280/23242/55534/8911/51087/2299/50940/3963/27293/489/2633/23396/7710/25809/79822/2315/5243/9293/79861/3613/10451/3881/64108/11314/1382/1271/317781/54739/2797"
"CAHOY_ASTROCYTIC","CAHOY_ASTROCYTIC",88,-0.496173129472512,-1.0309489594543,0.431470137825421,0.625464463359331,0.535156760093546,2462,"tags=17%, list=11%, signal=15%","7274/11237/376497/23457/55504/23127/694/23012/84978/5901/80727/7422/586/658/23657"
"KRAS.50_UP.V1_UP","KRAS.50_UP.V1_UP",39,-0.545206591526986,-1.03619484597842,0.439104392470051,0.631634779937689,0.540436175347756,1054,"tags=13%, list=5%, signal=12%","3673/6781/10402/55885/2"
"STK33_DN","STK33_DN",258,-0.450935651751582,-1.01755619065533,0.446613721597176,0.637532564417343,0.54548240805762,2353,"tags=21%, list=10%, signal=19%","135293/26999/79161/5424/129804/3899/7414/90861/79656/23164/7407/56994/84706/2823/54682/7164/120892/202/323/29904/114876/10327/79680/114928/84327/8614/26115/24140/5425/306/4147/23007/1829/23052/285758/23576/790/23363/9744/54947/5074/831/91373/10602/84058/3983/51449/79071/203547/25825/55076/6319/9750"
"PTEN_DN.V2_DN","PTEN_DN.V2_DN",129,-0.466239860738739,-1.00235415506544,0.4808273859925,0.681172130156042,0.582821073930303,1763,"tags=16%, list=8%, signal=14%","57404/9315/9902/130872/10610/871/54908/9495/7045/55701/8507/10481/25945/580/1397/54880/4016/81575/8367/4281"
"KRAS.AMP.LUNG_UP.V1_UP","KRAS.AMP.LUNG_UP.V1_UP",104,-0.47258489212513,-0.997907691127899,0.486705779553114,0.684315644935582,0.585510712244348,723,"tags=7%, list=3%, signal=7%","10402/6533/10231/64084/8341/3018/64067"
"KRAS.BREAST_UP.V1_UP","KRAS.BREAST_UP.V1_UP",98,-0.468397833190864,-0.983681765820116,0.507240901649666,0.707866034391698,0.605660778089154,2118,"tags=17%, list=9%, signal=16%","3976/347240/4066/202018/9971/2920/7128/1496/6781/7035/3037/330/64084/5396/3486/8329/2"
"PGF_UP.V1_DN","PGF_UP.V1_DN",165,-0.448088741227857,-0.983123678378267,0.513595166163142,0.711424415351908,0.60870538211928,1351,"tags=12%, list=6%, signal=11%","4791/8287/5829/23114/2077/92154/7128/9722/7070/5310/6385/8497/5737/205/10024/4016/991/64067/3691/3488"
"BCAT.100_UP.V1_UP","BCAT.100_UP.V1_UP",44,-0.505341127479663,-0.974956913253761,0.524082889946794,0.716859330305264,0.613355576731777,940,"tags=18%, list=4%, signal=17%","1917/8507/8470/2026/22943/284119/3667/2202"
"ESC_J1_UP_EARLY.V1_DN","ESC_J1_UP_EARLY.V1_DN",161,-0.444055345057251,-0.974171017298824,0.532852657285731,0.716859330305264,0.613355576731777,2626,"tags=20%, list=11%, signal=18%","5971/1848/6774/9021/387338/1052/3397/7227/7318/79717/55781/4609/2077/6041/55160/649/4026/51465/602/10293/306/9790/83903/23708/7464/1906/5523/301/26118/2013/3486/3491"
"TBK1.DN.48HRS_UP","TBK1.DN.48HRS_UP",49,-0.496518903493786,-0.970780151846688,0.53206454282168,0.716859330305264,0.613355576731777,1451,"tags=20%, list=6%, signal=19%","4891/5287/2920/51465/10123/1906/29978/1845/3486/10513"
"YAP1_DN","YAP1_DN",39,0.428022961394632,0.941237808137364,0.52809364548495,0.716859330305264,0.613355576731777,2809,"tags=26%, list=12%, signal=23%","23462/7078/8994/159091/7447/9880/5546/11153/164832/84720"
"DCA_UP.V1_DN","DCA_UP.V1_DN",163,-0.44250126264866,-0.971014757458528,0.540741601766826,0.717256136950904,0.613695090439277,1849,"tags=15%, list=8%, signal=14%","388677/219654/23114/9020/79792/6470/51135/84629/79000/6376/6498/10432/10842/8605/22834/57405/5310/51133/6533/50937/10991/83937/259266/81578"
"PKCA_DN.V1_DN","PKCA_DN.V1_DN",131,-0.449329514259835,-0.967582217599175,0.545443587270974,0.717256136950904,0.613695090439277,1682,"tags=15%, list=7%, signal=14%","4430/80975/9971/9955/960/6586/317649/1063/25959/594/29968/580/56034/64332/51313/501/9839/1356/57381/25890"
"CYCLIN_D1_UP.V1_DN","CYCLIN_D1_UP.V1_DN",164,-0.440422354906195,-0.966172313660352,0.552325581395349,0.717256136950904,0.613695090439277,2564,"tags=19%, list=11%, signal=17%","116828/27113/901/7072/5184/7408/9820/2319/687/23209/9360/8239/288/10766/2146/7163/694/5295/5775/4494/3575/9169/6098/4641/9472/3675/6617/4734/2997/675/857"
"PTEN_DN.V2_UP","PTEN_DN.V2_UP",118,-0.452782290679622,-0.965066132475322,0.54765117134797,0.717256136950904,0.613695090439277,1939,"tags=23%, list=8%, signal=21%","27113/3566/3981/4046/5616/6484/64285/26298/2823/6252/6507/7402/306/22824/3575/1435/10123/89795/79745/23034/54796/79094/330/837/4017/28951/404093"
"MYC_UP.V1_UP","MYC_UP.V1_UP",161,0.355498903920741,0.959203148806954,0.55096222380613,0.717256136950904,0.613695090439277,1597,"tags=14%, list=7%, signal=13%","26577/10683/2353/10367/222962/10669/27346/118491/84315/84221/6875/4325/23223/23481/7087/115286/79663/65999/83480/124093/84649/26094"
"PDGF_UP.V1_UP","PDGF_UP.V1_UP",138,-0.440134923459788,-0.953355422453875,0.572058122915674,0.737757717139525,0.631236549424192,2091,"tags=15%, list=9%, signal=14%","6526/200424/6634/9672/151011/10447/24145/2791/8140/8754/990/29899/467/993/55233/54541/26953/22926/7071/5209/1021"
"KRAS.LUNG.BREAST_UP.V1_DN","KRAS.LUNG.BREAST_UP.V1_DN",109,-0.446752506565498,-0.945911681528398,0.576760388156258,0.738393116920903,0.631780206991147,1451,"tags=11%, list=6%, signal=10%","119/5287/27063/5087/7915/25840/9472/64097/114088/8350/169611/1290"
"KRAS.PROSTATE_UP.V1_DN","KRAS.PROSTATE_UP.V1_DN",109,0.365706643552657,0.942860060888741,0.580448065173116,0.738393116920903,0.631780206991147,984,"tags=10%, list=4%, signal=10%","3868/3860/9935/10825/6236/10669/79831/65055/5454/55184/6876"
"BCAT_BILD_ET_AL_UP","BCAT_BILD_ET_AL_UP",42,-0.48085944167298,-0.923754157659149,0.594060792828127,0.75060383958689,0.642227884138516,1141,"tags=21%, list=5%, signal=20%","10610/2683/977/6195/1602/81/91663/837/828"
"WNT_UP.V1_DN","WNT_UP.V1_DN",141,-0.4328687668465,-0.939534341118111,0.598673300165838,0.751355081416185,0.642870657896201,1605,"tags=10%, list=7%, signal=9%","58516/5927/10333/960/8714/6781/8038/115361/7422/4233/4254/7431/8728/2670"
"ATM_DN.V1_UP","ATM_DN.V1_UP",125,-0.433034646652894,-0.928258690978955,0.614346504559271,0.763242608301303,0.653041803894163,1577,"tags=10%, list=7%, signal=9%","104/8140/6494/9495/1942/2250/627/4782/6676/7422/8968/55742"
"PRC2_EED_DN.V1_UP","PRC2_EED_DN.V1_UP",165,-0.422097041123844,-0.926096903406101,0.631187543574251,0.763242608301303,0.653041803894163,1977,"tags=15%, list=9%, signal=14%","3097/25966/57088/8349/83869/50515/8099/54502/84869/57380/467/10123/56937/9744/11067/22903/26137/8339/116496/8777/9734/58155/55339/1756/3006"
