"Collection","ID","Description","NES","pvalue","p.adjust","setSize"
"Reactome","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT",-1.38157521095742,0.027059676250302,0.192622169097545,129
"Reactome","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_E2F6",-1.46839456090164,0.0280882352941176,0.198637062668205,34
"Reactome","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION","REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION",-1.466178905426,0.02899217671422,0.203698280550559,24
"Reactome","REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS","REACTOME_TGF_BETA_RECEPTOR_SIGNALING_ACTIVATES_SMADS",-1.45323921811196,0.0292963274460331,0.204507266429728,46
"Reactome","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS","REACTOME_DEVELOPMENTAL_LINEAGE_OF_PANCREATIC_DUCTAL_CELLS",-1.44675740464291,0.0307258632840028,0.211901286410144,44
"Reactome","REACTOME_SARS_COV_1_INFECTION","REACTOME_SARS_COV_1_INFECTION",-1.36851316580259,0.0307472291741151,0.211901286410144,139
"Reactome","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1","REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1",-1.42291053208978,0.0317056856187291,0.217123745819398,61
"Reactome","REACTOME_SIGNALING_BY_ALK_IN_CANCER","REACTOME_SIGNALING_BY_ALK_IN_CANCER",-1.39492594567856,0.0325255102040816,0.221171952428147,88
"Reactome","REACTOME_NGF_STIMULATED_TRANSCRIPTION","REACTOME_NGF_STIMULATED_TRANSCRIPTION",1.53118064128015,0.0327056491575818,0.221171952428147,38
"Reactome","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM",-1.45316683101317,0.0330393182837494,0.221219993265021,30
"Reactome","REACTOME_CHOLESTEROL_BIOSYNTHESIS","REACTOME_CHOLESTEROL_BIOSYNTHESIS",1.54196790269676,0.033175355450237,0.221219993265021,27
"Reactome","REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE","REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE",-1.45092255560361,0.0334589299171063,0.221219993265021,28
"Reactome","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE","REACTOME_HOMOLOGOUS_DNA_PAIRING_AND_STRAND_EXCHANGE",-1.4406756142509,0.0335305719921105,0.221219993265021,43
"Reactome","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS","REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS",-1.41879961796249,0.034083344428172,0.223504113159286,63
"Reactome","REACTOME_CELL_CELL_COMMUNICATION","REACTOME_CELL_CELL_COMMUNICATION",-1.3571660275363,0.0356334167560481,0.232261186325567,139
"Reactome","REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT","REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT",1.5358159025198,0.036,0.233245508982036,23
"Reactome","REACTOME_DISEASES_OF_DNA_REPAIR","REACTOME_DISEASES_OF_DNA_REPAIR",-1.42950381888632,0.0365618101545254,0.235475467780931,51
"Reactome","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE",-1.45827646777675,0.0373333333333333,0.237868891019958,18
"Reactome","REACTOME_NEPHRIN_FAMILY_INTERACTIONS","REACTOME_NEPHRIN_FAMILY_INTERACTIONS",-1.44767741607889,0.0373731159643187,0.237868891019958,23
"Reactome","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES","REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES",-1.41003484352354,0.0380774863533484,0.240934738212415,63
"Reactome","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS","REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS",-1.44754978339121,0.0386651692603883,0.243230890347326,16
"Reactome","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS","REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS",-1.37422547698698,0.0389951256092988,0.243888589070875,103
"Reactome","REACTOME_THE_NLRP3_INFLAMMASOME","REACTOME_THE_NLRP3_INFLAMMASOME",-1.44786323527839,0.0392857142857143,0.244293924466338,15
"Reactome","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION","REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION",-1.34729765484254,0.0404402967217038,0.249198844633627,135
"Reactome","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA",-1.4051418808967,0.0405351170568562,0.249198844633627,61
"KEGG","KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE","KEGG_MEDICUS_REFERENCE_ORGANIZATION_OF_THE_OUTER_KINETOCHORE",-1.616247900947,0.000419657845702121,0.0910657525173604,19
"KEGG","KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION","KEGG_MEDICUS_VARIANT_IGH_MMSET_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION",-1.59786354989719,0.00103177680617311,0.111947783469782,16
"KEGG","KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27","KEGG_MEDICUS_REFERENCE_TRANSCRIPTIONAL_ACTIVATION_BY_ACETYLATION_OF_H3K27",-1.55551376395173,0.0031081302142974,0.218244457759137,15
"KEGG","KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY",-1.54230889060925,0.00654080570833953,0.218244457759137,29
"KEGG","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY",-1.54230275707512,0.00654080570833953,0.218244457759137,29
"KEGG","KEGG_MEDICUS_REFERENCE_GLYCOLYSIS","KEGG_MEDICUS_REFERENCE_GLYCOLYSIS",-1.54441089329966,0.00672885762348983,0.218244457759137,23
"KEGG","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY","KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY",-1.54295192277719,0.00704014379868185,0.218244457759137,27
"C6_Oncogenic","TBK1.DF_DN","TBK1.DF_DN",-1.5712767140335,1.57260119477299e-05,0.0029407642342255,281
"C6_Oncogenic","ESC_V6.5_UP_EARLY.V1_DN","ESC_V6.5_UP_EARLY.V1_DN",-1.62405639500471,5.56639152694747e-05,0.00520457607769589,151
"C6_Oncogenic","CORDENONSI_YAP_CONSERVED_SIGNATURE","CORDENONSI_YAP_CONSERVED_SIGNATURE",-1.65222442103136,0.000128166973636222,0.00798907468999119,55
"C6_Oncogenic","VEGF_A_UP.V1_DN","VEGF_A_UP.V1_DN",-1.59659922307422,0.000175422797282615,0.00820101577296227,183
"C6_Oncogenic","SIRNA_EIF4GI_DN","SIRNA_EIF4GI_DN",-1.63711732929133,0.000311156390727873,0.0116372490132224,88
"C6_Oncogenic","BCAT_BILD_ET_AL_DN","BCAT_BILD_ET_AL_DN",-1.59179626890546,0.00211388586290478,0.0658827760605324,46
"C6_Oncogenic","PRC2_EZH2_UP.V1_DN","PRC2_EZH2_UP.V1_DN",-1.48890266971966,0.00300265619586557,0.0749627763142824,172
"C6_Oncogenic","EGFR_UP.V1_DN","EGFR_UP.V1_DN",-1.47109009057578,0.00320696369258962,0.0749627763142824,187
"C6_Oncogenic","E2F1_UP.V1_DN","E2F1_UP.V1_DN",-1.45369118063137,0.00425678785089738,0.0884465920130899,179
"C6_Oncogenic","E2F1_UP.V1_UP","E2F1_UP.V1_UP",-1.43738607900549,0.00629362627302895,0.0999274781480209,184
"C6_Oncogenic","LEF1_UP.V1_DN","LEF1_UP.V1_DN",-1.44444111555116,0.0063701644660644,0.0999274781480209,169
"C6_Oncogenic","PRC2_EED_DN.V1_DN","PRC2_EED_DN.V1_DN",-1.43696948571993,0.00641245849078209,0.0999274781480209,186
"C6_Oncogenic","LTE2_UP.V1_DN","LTE2_UP.V1_DN",-1.42531421606843,0.0082445894881484,0.113320846187748,186
"C6_Oncogenic","ERBB2_UP.V1_DN","ERBB2_UP.V1_DN",-1.41331858927919,0.00868869326626272,0.113320846187748,192
"C6_Oncogenic","P53_DN.V1_UP","P53_DN.V1_UP",-1.41357993579737,0.00977685760294456,0.113320846187748,180
"C6_Oncogenic","GLI1_UP.V1_UP","GLI1_UP.V1_UP",1.651077510202,0.0104681593486479,0.113320846187748,24
"C6_Oncogenic","GCNP_SHH_UP_LATE.V1_UP","GCNP_SHH_UP_LATE.V1_UP",-1.41925301398511,0.0106247834622936,0.113320846187748,171
"C6_Oncogenic","KRAS.LUNG_UP.V1_DN","KRAS.LUNG_UP.V1_DN",1.487071379656,0.011,0.113320846187748,103
"C6_Oncogenic","RAF_UP.V1_DN","RAF_UP.V1_DN",-1.4032150336511,0.0117106773823192,0.113320846187748,181
"C6_Oncogenic","STK33_NOMO_UP","STK33_NOMO_UP",-1.3632511896988,0.0121198765976201,0.113320846187748,266
"C6_Oncogenic","E2F3_UP.V1_UP","E2F3_UP.V1_UP",1.34648730430386,0.0198473282442748,0.150980392156863,179
"C6_Oncogenic","CSR_LATE_UP.V1_UP","CSR_LATE_UP.V1_UP",-1.38722614519995,0.0199296600234467,0.150980392156863,154
"C6_Oncogenic","RPS14_DN.V1_DN","RPS14_DN.V1_DN",-1.3745969740875,0.0201520036849378,0.150980392156863,178
"C6_Oncogenic","RB_P107_DN.V1_UP","RB_P107_DN.V1_UP",-1.40479200511865,0.0201799173352784,0.150980392156863,126
"C6_Oncogenic","PGF_UP.V1_UP","PGF_UP.V1_UP",-1.37781865370361,0.0201845444059977,0.150980392156863,174
"C6_Oncogenic","JAK2_DN.V1_UP","JAK2_DN.V1_UP",-1.39809343722948,0.0220981058766391,0.158936376881982,127
"C6_Oncogenic","ATM_DN.V1_DN","ATM_DN.V1_DN",-1.39618659760513,0.0285821737495299,0.197958018191189,101
"C6_Oncogenic","MEK_UP.V1_DN","MEK_UP.V1_DN",-1.34327777927307,0.0324913892078071,0.21155468630158,181
"C6_Oncogenic","GCNP_SHH_UP_EARLY.V1_UP","GCNP_SHH_UP_EARLY.V1_UP",-1.35066577664951,0.0333759739504594,0.21155468630158,161
"C6_Oncogenic","HOXA9_DN.V1_DN","HOXA9_DN.V1_DN",-1.33870096548074,0.0339392544868845,0.21155468630158,179
"C6_Oncogenic","NFE2L2.V2","NFE2L2.V2",-1.25685668858348,0.0415955631399317,0.243782913984786,366
"C6_Oncogenic","MEK_UP.V1_UP","MEK_UP.V1_UP",-1.31956590640163,0.0422632000916275,0.243782913984786,187
"C6_Oncogenic","CSR_LATE_UP.V1_DN","CSR_LATE_UP.V1_DN",-1.33848908881886,0.044072226181991,0.243782913984786,140
"C6_Oncogenic","BCAT.100_UP.V1_DN","BCAT.100_UP.V1_DN",-1.4242377843335,0.0443241661790521,0.243782913984786,33
