"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION","GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION",17,-0.754850512523687,-1.29190062315761,0.160107052896725,0.580589595944682,0.533902180028051,543,"tags=24%, list=2%, signal=23%","6281/2023/5270/7057"
"GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT","GOBP_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORT",32,-0.687922589208057,-1.2733865438316,0.160340597488815,0.580589595944682,0.533902180028051,1634,"tags=28%, list=7%, signal=26%","7871/2258/1739/7402/6640/81/2257/1756/817"
"GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",82,-0.597688127670902,-1.2283231217196,0.160588611644274,0.580589595944682,0.533902180028051,2464,"tags=22%, list=11%, signal=20%","3981/23529/165918/23228/3964/55619/7468/7292/200558/4853/602/3956/4064/64332/9156/3569/4683/6482"
"GOBP_ERBB_SIGNALING_PATHWAY","GOBP_ERBB_SIGNALING_PATHWAY",132,-0.561355213515176,-1.20729985737295,0.160186625194401,0.580589595944682,0.533902180028051,2633,"tags=23%, list=12%, signal=20%","8895/27131/8440/685/1499/55658/5801/64285/9542/144165/55914/5795/64762/6662/57142/5594/6464/54206/1012/27246/84313/1845/27/84058/55704/9655/1956/51196/2202/7039"
"GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION",166,-0.544837753320735,-1.19439818504809,0.160561094365871,0.580589595944682,0.533902180028051,1497,"tags=19%, list=7%, signal=18%","55160/1739/4088/10979/51429/55243/4771/6376/10152/5217/1906/6422/11034/10142/10602/23580/11135/6385/55704/89795/4131/8829/7168/11346/9212/4233/154796/5587/6869/22998/1490"
"GOBP_CELLULAR_RESPONSE_TO_PEPTIDE","GOBP_CELLULAR_RESPONSE_TO_PEPTIDE",16,0.692517405101904,1.31448101117312,0.163419913419913,0.581480752097933,0.534721674928217,1952,"tags=38%, list=9%, signal=34%","688/8660/55512/51024/51274/55107"
"GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION","GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_REGENERATION",15,0.699439948843663,1.31198781297783,0.163728632478632,0.581480752097933,0.534721674928217,1354,"tags=33%, list=6%, signal=31%","9856/83999/4756/29956/6696"
"GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY","GOBP_CHAPERONE_MEDIATED_PROTEIN_COMPLEX_ASSEMBLY",22,0.649955451762262,1.29813212485208,0.161969741916345,0.581480752097933,0.534721674928217,95,"tags=5%, list=0%, signal=5%","84525"
"GOBP_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN","GOBP_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN",22,0.648406092613516,1.29503764679444,0.163749629190151,0.581480752097933,0.534721674928217,463,"tags=9%, list=2%, signal=9%","133396/3717"
"GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS","GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS",16,-0.758629715366361,-1.29196444499187,0.163653663177926,0.581480752097933,0.534721674928217,168,"tags=31%, list=1%, signal=31%","1499/5165/5230/23657/5163"
"GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS","GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS",16,-0.758006385364509,-1.29090289917633,0.164446558832858,0.581480752097933,0.534721674928217,2541,"tags=31%, list=11%, signal=28%","56952/22978/9615/4907/1806"
"GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION","GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION",22,0.646234948570292,1.29070130063018,0.166122812221893,0.581480752097933,0.534721674928217,3144,"tags=45%, list=14%, signal=39%","9846/2150/8673/57126/6812/3134/56848/3916/136/2268"
"GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS","GOBP_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS",19,-0.740111453765328,-1.28377908896163,0.165892912411018,0.581480752097933,0.534721674928217,2541,"tags=26%, list=11%, signal=23%","56952/22978/9615/4907/1806"
"GOBP_MITOTIC_CHROMOSOME_CONDENSATION","GOBP_MITOTIC_CHROMOSOME_CONDENSATION",18,-0.744753507473317,-1.2837665326539,0.164848862574011,0.581480752097933,0.534721674928217,3169,"tags=50%, list=14%, signal=43%","23310/29781/387893/9031/8467/51203/9918/5347/64151"
"GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION","GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION",26,0.624112984963495,1.28180134466555,0.163838321505708,0.581480752097933,0.534721674928217,3144,"tags=38%, list=14%, signal=33%","9846/8673/6812/2242/56848/6813/5880/11314/136/2268"
"GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT","GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",22,-0.72378798737924,-1.27948399998908,0.165133464032574,0.581480752097933,0.534721674928217,1098,"tags=23%, list=5%, signal=22%","4609/8837/3570/6772/3690"
"GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING","GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING",25,-0.711567141978765,-1.27774661804275,0.161544172234595,0.581480752097933,0.534721674928217,1921,"tags=24%, list=8%, signal=22%","57088/5027/79065/5359/196527/114786"
"GOBP_ACTIVATION_OF_GTPASE_ACTIVITY","GOBP_ACTIVATION_OF_GTPASE_ACTIVITY",24,-0.713836347121756,-1.27703022470838,0.165550096769391,0.581480752097933,0.534721674928217,1747,"tags=33%, list=8%, signal=31%","143872/92154/26037/1894/1969/5905/85360/57148"
"GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION","GOBP_TELENCEPHALON_GLIAL_CELL_MIGRATION",27,0.617408896491877,1.2760533918139,0.163390663390663,0.581480752097933,0.534721674928217,1662,"tags=26%, list=7%, signal=24%","23224/7804/1600/27185/23353/3912/8851"
"GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS","GOBP_POLYSACCHARIDE_CATABOLIC_PROCESS",27,0.6170981260912,1.27541109523199,0.163390663390663,0.581480752097933,0.534721674928217,69,"tags=7%, list=0%, signal=7%","5834/55062"
"GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE","GOBP_REGULATION_OF_RECEPTOR_LOCALIZATION_TO_SYNAPSE",29,-0.697371612035646,-1.27162522005293,0.161764705882353,0.581480752097933,0.534721674928217,1312,"tags=28%, list=6%, signal=26%","1605/51201/23136/11004/5962/2239/10082/3690"
"GOBP_POTASSIUM_ION_HOMEOSTASIS","GOBP_POTASSIUM_ION_HOMEOSTASIS",31,0.598172193510382,1.26981676868087,0.165648118366034,0.581480752097933,0.534721674928217,3100,"tags=32%, list=14%, signal=28%","84561/6559/154881/481/479/57468/65125/10723/3757/483"
"GOBP_RESPONSE_TO_IRON_ION","GOBP_RESPONSE_TO_IRON_ION",29,-0.695610755464588,-1.2684143786794,0.165294117647059,0.581480752097933,0.534721674928217,1985,"tags=28%, list=9%, signal=25%","2395/4891/3091/595/2539/1813/79901/891"
"GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM","GOBP_RELEASE_OF_SEQUESTERED_CALCIUM_ION_INTO_CYTOSOL_BY_ENDOPLASMIC_RETICULUM",37,-0.671870046647901,-1.267606796287,0.161089052750993,0.581480752097933,0.534721674928217,847,"tags=24%, list=4%, signal=23%","6717/9472/5144/287/57158/444/3708/1756/817"
"GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS","GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS",30,-0.692111251745393,-1.2672680652069,0.165301345816267,0.581480752097933,0.534721674928217,2083,"tags=23%, list=9%, signal=21%","79873/51071/22978/1854/9615/25939/1806"
"GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH","GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",33,-0.681346418668478,-1.26689152779561,0.165134979896611,0.581480752097933,0.534721674928217,1098,"tags=15%, list=5%, signal=14%","8837/8531/329/330/857"
"GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT","GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT",38,-0.668715159474502,-1.26567088771604,0.162826855123675,0.581480752097933,0.534721674928217,1175,"tags=13%, list=5%, signal=13%","6586/1111/9353/3491/114786"
"GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION","GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_PROLIFERATION",41,-0.661588232097273,-1.26405022873637,0.163031319910515,0.581480752097933,0.534721674928217,910,"tags=10%, list=4%, signal=9%","2247/1906/4921/3488"
"GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS","GOBP_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS",39,-0.665767952388753,-1.26227414044682,0.165395480225989,0.581480752097933,0.534721674928217,1518,"tags=21%, list=7%, signal=19%","1499/20/79879/5806/5074/25825/81031/23236"
"GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION","GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION",51,-0.642856155299607,-1.25777827929435,0.162411732753938,0.581480752097933,0.534721674928217,2853,"tags=25%, list=12%, signal=22%","219539/2752/407006/6774/116151/23456/3091/92/3148/6772/5591/2113/1021"
"GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME","GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME",54,-0.638425617471087,-1.25511770628771,0.162257019438445,0.581480752097933,0.534721674928217,2530,"tags=26%, list=11%, signal=23%","5978/10657/7072/91746/11030/3192/1655/10179/54502/9939/27316/80745/83989/10521"
"GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT","GOBP_VENTRICULAR_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT",55,-0.636428394859678,-1.25396170210603,0.163528778913394,0.581480752097933,0.534721674928217,1603,"tags=11%, list=7%, signal=10%","23414/2022/1829/7373/7168/1301"
"GOBP_GRANULOCYTE_DIFFERENTIATION","GOBP_GRANULOCYTE_DIFFERENTIATION",37,0.571950912406754,1.25322070942712,0.164406779661017,0.581480752097933,0.534721674928217,64,"tags=5%, list=0%, signal=5%","10221/634"
"GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION","GOBP_REGULATION_OF_SMAD_PROTEIN_SIGNAL_TRANSDUCTION",68,-0.611881020036866,-1.23521882361047,0.165837044799581,0.581480752097933,0.534721674928217,1437,"tags=28%, list=6%, signal=26%","753/7043/7046/6497/57045/7042/4035/92/4088/2022/163126/10140/56937/7048/84913/22943/7272/6711/1601"
"GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT","GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DEVELOPMENT",91,-0.590961366473132,-1.22723041188894,0.162097585513078,0.581480752097933,0.534721674928217,1577,"tags=13%, list=7%, signal=12%","104/64283/79625/6586/1813/9353/8829/26128/9839/4133/4781/1009"
"GOBP_REGULATION_OF_MRNA_PROCESSING","GOBP_REGULATION_OF_MRNA_PROCESSING",123,-0.565770465605596,-1.20961804339536,0.162347836567434,0.581480752097933,0.534721674928217,2748,"tags=22%, list=12%, signal=19%","7536/10772/79577/5978/494115/10657/7072/91746/26528/6428/6651/11030/3192/1655/54890/10179/51564/54502/9939/27316/55677/1660/580/80745/891/83989/10521"
"GOBP_REGULATION_OF_VIRAL_PROCESS","GOBP_REGULATION_OF_VIRAL_PROCESS",131,-0.560292085008613,-1.20445067578749,0.164572112507481,0.581480752097933,0.534721674928217,3365,"tags=30%, list=15%, signal=26%","9636/24138/5819/10206/51495/64135/9023/57506/10155/9235/57169/1654/90120/5610/7155/103/29969/10465/81559/1655/10581/104/200316/6041/27350/7301/9830/5359/5806/63901/3956/4940/1660/9217/85363/6772/3838/558/7153"
"GOBP_FAT_CELL_DIFFERENTIATION","GOBP_FAT_CELL_DIFFERENTIATION",228,-0.522719639235818,-1.17403546912686,0.166203755138318,0.581480752097933,0.534721674928217,1872,"tags=15%, list=8%, signal=14%","115825/678/9572/23414/80207/2308/6041/84230/79718/25819/222236/63976/374462/4088/122953/10979/7021/595/169200/160897/2487/6648/60485/1051/6422/171023/3569/7422/2355/23236/55885/3400/1389/28951/84159"
"GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS","GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS",296,-0.512204052309806,-1.16654407971124,0.161443700021612,0.581480752097933,0.534721674928217,2611,"tags=18%, list=11%, signal=16%","5566/718/4790/133/824/5467/5978/26119/12/8776/114898/5562/8439/114294/376497/215/7067/8647/79143/9572/23352/10613/205251/6662/80207/949/5594/20/9971/79718/5165/27329/51141/23410/7291/1917/1374/9975/32/10580/2677/672/26137/134429/2770/5230/5163/1389/6653/3667/857/1601/3491"
"GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION","GOBP_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION",379,-0.498286138499185,-1.1483153268194,0.163956925675676,0.581480752097933,0.534721674928217,2052,"tags=18%, list=9%, signal=17%","5829/6281/5925/1003/274/5921/54930/23406/119/5734/6709/85415/324/9113/7114/55160/93323/2258/2314/1739/4088/10979/51429/5962/90102/55243/4771/26586/5295/6376/829/1496/10152/5217/23189/1906/6422/3339/25959/11078/93663/11034/10142/10602/55616/23580/11135/6385/55704/89795/91663/4131/9353/8829/84952/7168/11346/81624/9212/6711/4233/22974/154796/348110/4133/5587/6869/22998/4281/1490"
"GOBP_ACTIN_FILAMENT_ORGANIZATION","GOBP_ACTIN_FILAMENT_ORGANIZATION",439,-0.49122870475156,-1.13855909118631,0.166284642633882,0.581480752097933,0.534721674928217,1897,"tags=18%, list=8%, signal=17%","23406/5881/226/133746/9938/119/6624/5734/6709/79729/85415/4430/9113/23433/7114/55160/55930/2314/84327/1739/4088/10979/51429/5962/90102/55243/4771/5295/6376/829/57698/1496/4646/8407/10152/390/4641/5217/23189/6422/25959/11078/93663/11034/87/5074/10602/55616/23580/11135/6385/55607/10580/55704/91663/2013/1265/9353/283431/9886/8829/10486/84952/2195/7168/57619/11346/81624/6711/4082/4233/9839/154796/348110/83543/57381/6869/128239/800/22998/1490"
"GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY","GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY",196,0.409157802505835,1.12918834490771,0.163437236731255,0.581480752097933,0.534721674928217,1439,"tags=15%, list=6%, signal=14%","11178/7425/9145/6855/57616/9066/793/107/6809/2904/23154/4137/952/8541/6900/4355/84502/2149/1636/816/6543/5663/23237/6812/4761/9148/22941/9241/9513"
"GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON","GOBP_MODIFICATION_OF_POSTSYNAPTIC_ACTIN_CYTOSKELETON",18,-0.743309684311655,-1.28127774698802,0.16765347460268,0.581630859166415,0.534859711316847,1457,"tags=28%, list=6%, signal=26%","23191/6453/1496/5217/154796"
"GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE","GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE",20,-0.731706128208994,-1.27844063000097,0.16743400859423,0.581630859166415,0.534859711316847,1980,"tags=20%, list=9%, signal=18%","10874/9572/1813/22871"
"GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS","GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS",24,-0.712727462645004,-1.27504646610848,0.166741104659818,0.581630859166415,0.534859711316847,1584,"tags=25%, list=7%, signal=23%","2308/8140/355/6648/847/857"
"GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL","GOBP_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL",25,-0.707896851193047,-1.27115595166425,0.167186340014848,0.581630859166415,0.534859711316847,2493,"tags=24%, list=11%, signal=21%","3759/3752/1739/9722/23704/857"
"GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",29,-0.694665751011621,-1.26669120630657,0.167205882352941,0.581630859166415,0.534859711316847,2394,"tags=45%, list=10%, signal=40%","10982/6281/3987/5795/4088/10979/5295/7070/6422/1845/6385/8829/7422"
"GOBP_EXOCRINE_SYSTEM_DEVELOPMENT","GOBP_EXOCRINE_SYSTEM_DEVELOPMENT",47,-0.649159291138178,-1.26043672713022,0.167145004783381,0.581630859166415,0.534859711316847,1712,"tags=26%, list=7%, signal=24%","1605/57045/7042/4824/6662/3321/3911/1956/8829/59277/4781/10512"
"GOBP_SODIUM_ION_TRANSPORT","GOBP_SODIUM_ION_TRANSPORT",207,-0.526947708215453,-1.17513422511328,0.167643082469581,0.581630859166415,0.534859711316847,1706,"tags=12%, list=7%, signal=11%","288/7871/2258/7533/1739/7402/6337/1813/6640/1906/53373/81/81539/6533/4734/5270/10991/5311/196527/2257/4302/1910/286183/1756/817"
"GOBP_REGULATION_OF_CELL_MORPHOGENESIS","GOBP_REGULATION_OF_CELL_MORPHOGENESIS",230,-0.522281966506395,-1.17338406771333,0.166648162540246,0.581630859166415,0.534859711316847,1881,"tags=17%, list=8%, signal=16%","5921/5881/226/126374/23433/29904/283149/1739/10979/9203/5962/4771/55023/22854/960/23268/4627/6347/752/23189/23363/157285/93663/301/23654/10602/23580/11135/5365/9886/7168/57619/7422/5591/2335/348110/11149/57381/55742"
"GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS","GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",318,-0.505942763131441,-1.15622022461079,0.167328539229366,0.581630859166415,0.534859711316847,2304,"tags=13%, list=10%, signal=11%","54539/9852/5339/215/2395/6472/9551/9572/205251/4698/5507/2631/5500/4729/4514/5255/84141/1737/63976/56270/23410/84883/34/10165/6648/2673/4725/847/4693/10580/983/205/2997/5836/3572/1738/891/5257/3667/2632"
"GOBP_AMIDE_CATABOLIC_PROCESS","GOBP_AMIDE_CATABOLIC_PROCESS",17,0.68185903598511,1.30334096119724,0.168493150684932,0.582544603270315,0.535699977784706,358,"tags=12%, list=2%, signal=12%","10841/6999"
"GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY","GOBP_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY",19,0.663447946446956,1.297474826072,0.171186440677966,0.582544603270315,0.535699977784706,1783,"tags=26%, list=8%, signal=24%","152559/80279/183/1843/64853"
"GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS","GOBP_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS",17,0.678123232675771,1.29620015170572,0.171780821917808,0.582544603270315,0.535699977784706,1245,"tags=24%, list=5%, signal=22%","7804/65981/816/170506"
"GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY","GOBP_POSITIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",16,-0.755652004637461,-1.28689333281252,0.169362511893435,0.582544603270315,0.535699977784706,1521,"tags=25%, list=7%, signal=23%","10013/6502/367/55885"
"GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM","GOBP_MORPHOGENESIS_OF_AN_ENDOTHELIUM",16,-0.754822801525619,-1.28548118019514,0.171582619727244,0.582544603270315,0.535699977784706,3014,"tags=44%, list=13%, signal=38%","2246/3516/25865/1499/81792/27086/90627"
"GOBP_RESPONSE_TO_ACIDIC_PH","GOBP_RESPONSE_TO_ACIDIC_PH",22,0.642237209934188,1.28271676424969,0.170869178285375,0.582544603270315,0.535699977784706,2163,"tags=36%, list=9%, signal=33%","41/1520/9230/7442/3775/5176/51305/2828"
"GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH","GOBP_NEGATIVE_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH",19,-0.738090130057112,-1.28027295066931,0.170535437944909,0.582544603270315,0.535699977784706,964,"tags=26%, list=4%, signal=25%","407006/8531/329/330/857"
"GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION","GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION",18,-0.742046469154246,-1.27910028380544,0.170302274851979,0.582544603270315,0.535699977784706,379,"tags=22%, list=2%, signal=22%","1407/4824/114897/1601"
"GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT","GOBP_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT",19,-0.736503848213923,-1.27752142527523,0.171463943051687,0.582544603270315,0.535699977784706,3,"tags=11%, list=0%, signal=11%","5999/7057"
"GOBP_RETINA_LAYER_FORMATION","GOBP_RETINA_LAYER_FORMATION",24,-0.71208569628817,-1.27389836677425,0.168229864522852,0.582544603270315,0.535699977784706,1309,"tags=21%, list=6%, signal=20%","7021/28996/4693/54806/120114"
"GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL","GOBP_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL",25,-0.706564652343083,-1.26876374933409,0.169561989606533,0.582544603270315,0.535699977784706,1920,"tags=20%, list=8%, signal=18%","5371/5027/57158/444/857"
"GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY",39,-0.663544781064048,-1.25805908073587,0.170056497175141,0.582544603270315,0.535699977784706,1714,"tags=28%, list=7%, signal=26%","57617/23019/1407/81606/9063/9612/27086/6422/25959/672/1601"
"GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS","GOBP_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS",46,-0.648920496967662,-1.25623359952061,0.171045429666119,0.582544603270315,0.535699977784706,1671,"tags=20%, list=7%, signal=18%","5795/114609/5594/1435/6347/1906/9353/9750/7057"
"GOBP_LYMPHOCYTE_CHEMOTAXIS","GOBP_LYMPHOCYTE_CHEMOTAXIS",35,0.579537631784482,1.25358343607006,0.171676686706747,0.582544603270315,0.535699977784706,1811,"tags=23%, list=8%, signal=21%","6387/2621/10344/9943/102/10563/6352/2185"
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE","GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION_TO_PLASMA_MEMBRANE",60,-0.624022516320775,-1.24364852905488,0.16817215727949,0.582544603270315,0.535699977784706,1439,"tags=22%, list=6%, signal=20%","51201/4035/5621/9495/1739/5295/3675/10580/1956/1969/6711/6769/2042"
"GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY","GOBP_NEGATIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",59,-0.623933465306436,-1.24125622627499,0.171250166068819,0.582544603270315,0.535699977784706,2793,"tags=25%, list=12%, signal=22%","2771/1407/133/9737/8862/5530/57561/6586/1813/5144/29978/5142/9353/636/4233"
"GOBP_ANIMAL_ORGAN_FORMATION","GOBP_ANIMAL_ORGAN_FORMATION",60,-0.622312096394365,-1.24023973983668,0.171493092454835,0.582544603270315,0.535699977784706,2344,"tags=23%, list=10%, signal=21%","1499/2131/3200/5594/4208/2247/2627/23213/10370/54903/367/7048/2013/22943"
"GOBP_EXECUTION_PHASE_OF_APOPTOSIS","GOBP_EXECUTION_PHASE_OF_APOPTOSIS",72,-0.605433195747489,-1.22902597385977,0.169586090567017,0.582544603270315,0.535699977784706,1363,"tags=8%, list=6%, signal=8%","2191/5359/64332/3569/7153/114786"
"GOBP_NUTRIENT_STORAGE","GOBP_NUTRIENT_STORAGE",85,-0.592452404622811,-1.22165938338645,0.169540958660918,0.582544603270315,0.535699977784706,1586,"tags=24%, list=7%, signal=22%","29923/948/4792/2583/1407/718/4790/5467/949/9641/27329/10938/8605/1374/32/8204/3569/134429/857/3690"
"GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS","GOBP_POSITIVE_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS",87,-0.590584765549236,-1.22035701325764,0.170167004048583,0.582544603270315,0.535699977784706,2611,"tags=21%, list=11%, signal=18%","5566/133/824/5562/376497/215/9572/949/5594/9971/23410/10580/26137/134429/2770/1389/1601/3491"
"GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS","GOBP_EMBRYONIC_DIGIT_MORPHOGENESIS",57,0.523250621253813,1.2180589788669,0.170170567235224,0.582544603270315,0.535699977784706,298,"tags=9%, list=1%, signal=9%","51776/4038/341640/4488/6299"
"GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE","GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE",156,-0.546433714466756,-1.19118942686155,0.171401847305039,0.582544603270315,0.535699977784706,2754,"tags=17%, list=12%, signal=15%","10079/10890/51699/10139/51201/9515/163486/9919/9648/288/83871/10640/9495/85377/127018/10938/51375/10123/11031/261729/63971/84162/30846/6711/6653/11149/57182"
"GOBP_CARBOHYDRATE_CATABOLIC_PROCESS","GOBP_CARBOHYDRATE_CATABOLIC_PROCESS",164,-0.54161050815769,-1.18645851845314,0.171793383633198,0.582544603270315,0.535699977784706,2113,"tags=17%, list=9%, signal=16%","5315/51071/221937/5211/5027/226/3091/80201/2582/4126/5255/56270/5563/5223/8277/2023/2597/54541/2026/26137/5836/2821/5214/5236/5230/5209/3098/2820"
"GOBP_ADULT_LOCOMOTORY_BEHAVIOR","GOBP_ADULT_LOCOMOTORY_BEHAVIOR",80,0.477532092398702,1.1811730389426,0.171867933061963,0.582544603270315,0.535699977784706,1755,"tags=15%, list=8%, signal=14%","7111/6387/4864/1600/6900/124925/123803/55074/1497/79147/7248/1182"
"GOBP_HEART_PROCESS","GOBP_HEART_PROCESS",230,-0.520907113022145,-1.1702952550081,0.170534029088487,0.582544603270315,0.535699977784706,2611,"tags=19%, list=11%, signal=17%","5566/6508/133/3759/2876/10052/7042/3752/2131/6330/79717/7067/274/10874/8862/3320/6717/6426/2258/1739/9722/1829/23704/1813/2627/6640/1906/6781/5144/287/7068/57158/10142/5142/444/1525/2034/2257/7168/1910/11149/1756/817/857"
